date,stock_id,close,yield_pct,dividend_year,per,pbr,fs_quarter
2013-05-13,1101,,4.92,,18.49,1.43,
2013-05-13,1102,,5.07,,19.40,1.43,
2013-05-13,1103,,0.00,,,0.61,
2013-05-13,1104,,4.12,,15.42,0.83,
2013-05-13,1108,,0.00,,16.28,0.68,
2013-05-13,1109,,3.33,,50.00,0.76,
2013-05-13,1110,,0.70,,118.75,0.98,
2013-05-13,1201,,1.28,,31.54,2.96,
2013-05-13,1203,,1.44,,49.52,1.25,
2013-05-13,1210,,4.69,,18.29,1.19,
2013-05-13,1213,,0.00,,110.23,1.97,
2013-05-13,1215,,5.18,,11.62,0.75,
2013-05-13,1216,,3.34,,23.45,3.52,
2013-05-13,1217,,0.00,,104.00,0.97,
2013-05-13,1218,,0.00,,,1.41,
2013-05-13,1219,,1.99,,,1.22,
2013-05-13,1220,,3.30,,13.09,0.88,
2013-05-13,1225,,3.05,,62.38,1.09,
2013-05-13,1227,,3.57,,25.00,5.64,
2013-05-13,1229,,5.03,,10.76,0.85,
2013-05-13,1231,,4.78,,13.93,2.16,
2013-05-13,1232,,5.12,,19.75,2.79,
2013-05-13,1233,,4.76,,18.87,2.89,
2013-05-13,1234,,6.30,,2.62,1.05,
2013-05-13,1235,,0.00,,,1.45,
2013-05-13,1236,,2.66,,20.59,1.94,
2013-05-13,1301,,2.19,,29.20,1.90,
2013-05-13,1303,,0.49,,112.78,1.94,
2013-05-13,1304,,4.56,,13.72,1.32,
2013-05-13,1305,,5.83,,9.12,1.30,
2013-05-13,1307,,6.42,,13.25,1.41,
2013-05-13,1308,,4.24,,17.88,1.17,
2013-05-13,1309,,0.00,,,0.78,
2013-05-13,1310,,0.00,,,1.20,
2013-05-13,1312,,6.49,,8.11,0.98,
2013-05-13,1313,,6.39,,14.49,0.98,
2013-05-13,1314,,3.12,,26.31,1.05,
2013-05-13,1315,,3.15,,41.78,0.94,
2013-05-13,1316,,0.00,,,1.35,
2013-05-13,1319,,1.83,,23.26,1.23,
2013-05-13,1321,,0.00,,,1.32,
2013-05-13,1323,,4.88,,10.88,1.52,
2013-05-13,1324,,3.01,,26.60,0.98,
2013-05-13,1325,,2.24,,27.16,1.15,
2013-05-13,1326,,1.29,,35.12,1.75,
2013-05-13,1337,,6.17,,9.46,1.83,
2013-05-13,1338,,3.29,,17.18,1.23,
2013-05-13,1339,,4.02,,14.59,1.58,
2013-05-13,1402,,4.60,,18.84,1.49,
2013-05-13,1409,,3.22,,16.63,0.70,
2013-05-13,1410,,5.04,,18.59,1.62,
2013-05-13,1413,,0.00,,,0.54,
2013-05-13,1414,,4.19,,21.57,0.62,
2013-05-13,1416,,5.70,,5.64,0.97,
2013-05-13,1417,,5.24,,21.22,0.80,
2013-05-13,1418,,0.00,,,0.63,
2013-05-13,1419,,1.26,,67.46,2.08,
2013-05-13,1423,,0.00,,,0.53,
2013-05-13,1432,,14.06,,4.32,1.70,
2013-05-13,1434,,3.59,,19.48,0.91,
2013-05-13,1435,,0.00,,571.00,0.75,
2013-05-13,1436,,0.00,,,1.55,
2013-05-13,1437,,0.00,,272.50,0.94,
2013-05-13,1438,,0.00,,31.42,0.76,
2013-05-13,1439,,3.21,,,0.68,
2013-05-13,1440,,2.07,,33.72,0.93,
2013-05-13,1441,,2.04,,108.89,0.80,
2013-05-13,1442,,8.68,,18.70,1.74,
2013-05-13,1443,,0.00,,,0.42,
2013-05-13,1444,,5.71,,12.07,0.84,
2013-05-13,1445,,4.19,,42.12,0.52,
2013-05-13,1446,,1.05,,,2.01,
2013-05-13,1447,,0.00,,220.00,0.84,
2013-05-13,1449,,0.00,,,1.96,
2013-05-13,1451,,5.25,,14.14,1.06,
2013-05-13,1452,,5.05,,15.00,0.65,
2013-05-13,1453,,5.66,,6.58,0.84,
2013-05-13,1454,,2.83,,,0.59,
2013-05-13,1455,,0.00,,,0.74,
2013-05-13,1456,,0.00,,,5.89,
2013-05-13,1457,,0.00,,368.50,0.55,
2013-05-13,1459,,1.24,,,0.70,
2013-05-13,1460,,0.00,,5.24,0.71,
2013-05-13,1463,,0.00,,,1.17,
2013-05-13,1464,,2.00,,34.48,0.90,
2013-05-13,1465,,7.27,,14.32,0.72,
2013-05-13,1466,,5.39,,18.37,1.12,
2013-05-13,1467,,3.42,,11.04,1.02,
2013-05-13,1468,,0.00,,,1.27,
2013-05-13,1469,,0.00,,47.89,0.73,
2013-05-13,1470,,0.00,,79.12,1.30,
2013-05-13,1471,,0.00,,,0.75,
2013-05-13,1472,,0.00,,,2.37,
2013-05-13,1473,,3.05,,27.33,1.19,
2013-05-13,1474,,0.00,,,0.54,
2013-05-13,1475,,0.00,,,1.72,
2013-05-13,1476,,2.88,,24.79,6.68,
2013-05-13,1477,,5.15,,16.97,4.27,
2013-05-13,1503,,2.80,,19.40,0.95,
2013-05-13,1504,,3.51,,17.59,1.36,
2013-05-13,1506,,0.00,,,1.34,
2013-05-13,1507,,3.38,,17.94,2.43,
2013-05-13,1512,,0.00,,38.40,0.69,
2013-05-13,1513,,5.83,,14.78,1.09,
2013-05-13,1514,,5.11,,16.86,0.79,
2013-05-13,1515,,0.00,,22.25,0.80,
2013-05-13,1516,,0.00,,,1.75,
2013-05-13,1517,,4.81,,12.44,1.06,
2013-05-13,1519,,1.67,,55.37,1.32,
2013-05-13,1521,,7.31,,13.09,2.22,
2013-05-13,1522,,0.00,,,0.74,
2013-05-13,1524,,0.00,,,0.59,
2013-05-13,1525,,3.76,,9.57,1.16,
2013-05-13,1526,,0.00,,27.96,0.89,
2013-05-13,1527,,2.14,,61.58,1.40,
2013-05-13,1528,,4.01,,22.10,0.96,
2013-05-13,1529,,0.00,,,1.23,
2013-05-13,1530,,4.75,,10.75,1.22,
2013-05-13,1531,,5.35,,13.28,1.03,
2013-05-13,1532,,3.01,,22.42,1.55,
2013-05-13,1533,,1.79,,21.20,0.86,
2013-05-13,1535,,4.87,,15.22,3.20,
2013-05-13,1536,,3.66,,14.44,1.87,
2013-05-13,1537,,6.66,,8.92,2.25,
2013-05-13,1538,,0.00,,,1.79,
2013-05-13,1539,,0.00,,,0.92,
2013-05-13,1540,,5.83,,14.41,1.04,
2013-05-13,1541,,0.00,,,0.88,
2013-05-13,1560,,5.06,,16.08,2.06,
2013-05-13,1582,,7.49,,10.11,1.60,
2013-05-13,1583,,4.93,,9.69,1.49,
2013-05-13,1589,,6.77,,10.46,0.68,
2013-05-13,1590,,2.65,,23.71,4.30,
2013-05-13,1603,,0.00,,8.50,0.66,
2013-05-13,1604,,5.97,,10.36,0.72,
2013-05-13,1605,,0.00,,,0.55,
2013-05-13,1608,,6.17,,9.38,0.64,
2013-05-13,1609,,2.79,,32.59,0.56,
2013-05-13,1611,,1.18,,67.60,1.13,
2013-05-13,1612,,2.28,,43.86,0.63,
2013-05-13,1613,,0.00,,,0.73,
2013-05-13,1614,,2.51,,34.24,1.90,
2013-05-13,1615,,3.69,,14.28,0.85,
2013-05-13,1616,,0.00,,79.00,0.60,
2013-05-13,1617,,0.00,,,0.99,
2013-05-13,1618,,4.27,,9.83,0.59,
2013-05-13,1626,,3.39,,18.20,3.66,
2013-05-13,1701,,2.39,,19.35,1.27,
2013-05-13,1702,,3.16,,17.56,1.99,
2013-05-13,1704,,7.12,,50.69,1.37,
2013-05-13,1707,,3.14,,24.84,6.31,
2013-05-13,1708,,3.13,,11.08,1.38,
2013-05-13,1709,,2.01,,15.68,1.08,
2013-05-13,1710,,3.72,,24.47,1.79,
2013-05-13,1711,,4.80,,18.78,1.45,
2013-05-13,1712,,5.32,,12.24,1.00,
2013-05-13,1713,,3.14,,27.60,0.97,
2013-05-13,1714,,4.86,,20.00,1.17,
2013-05-13,1715,,6.45,,16.85,0.92,
2013-05-13,1717,,4.28,,20.24,1.40,
2013-05-13,1718,,0.00,,34.05,0.80,
