date,stock_id,close,yield_pct,dividend_year,per,pbr,fs_quarter
2013-08-26,1101,,4.88,,18.46,1.41,
2013-08-26,1102,,5.00,,20.99,1.48,
2013-08-26,1103,,0.00,,,0.66,
2013-08-26,1104,,3.88,,14.33,0.87,
2013-08-26,1108,,0.00,,20.97,0.73,
2013-08-26,1109,,3.65,,26.00,0.73,
2013-08-26,1110,,0.67,,165.00,1.00,
2013-08-26,1201,,1.07,,32.13,3.51,
2013-08-26,1203,,1.33,,24.04,1.36,
2013-08-26,1210,,4.51,,20.94,1.23,
2013-08-26,1213,,0.00,,87.08,1.69,
2013-08-26,1215,,5.41,,9.87,0.83,
2013-08-26,1216,,3.71,,20.65,3.27,
2013-08-26,1217,,0.00,,124.50,0.94,
2013-08-26,1218,,0.00,,,1.39,
2013-08-26,1219,,2.01,,,1.25,
2013-08-26,1220,,4.00,,15.87,0.86,
2013-08-26,1225,,3.05,,33.59,1.11,
2013-08-26,1227,,4.05,,21.73,5.01,
2013-08-26,1229,,5.37,,12.14,0.85,
2013-08-26,1231,,4.33,,15.97,2.42,
2013-08-26,1232,,4.87,,16.81,3.21,
2013-08-26,1233,,5.04,,18.84,3.09,
2013-08-26,1234,,7.94,,2.24,0.91,
2013-08-26,1235,,0.00,,627.50,1.47,
2013-08-26,1236,,2.65,,12.22,1.99,
2013-08-26,1301,,2.20,,22.75,1.78,
2013-08-26,1303,,0.70,,26.30,1.71,
2013-08-26,1304,,4.90,,27.20,1.27,
2013-08-26,1305,,5.85,,8.77,1.25,
2013-08-26,1307,,6.19,,13.13,1.48,
2013-08-26,1308,,4.38,,22.40,1.20,
2013-08-26,1309,,0.00,,18.97,0.86,
2013-08-26,1310,,0.00,,47.82,2.00,
2013-08-26,1312,,4.98,,16.34,1.26,
2013-08-26,1313,,6.76,,18.27,0.93,
2013-08-26,1314,,3.61,,,1.00,
2013-08-26,1315,,3.55,,29.68,0.83,
2013-08-26,1316,,0.00,,,1.36,
2013-08-26,1319,,1.47,,21.19,1.49,
2013-08-26,1321,,0.00,,,1.44,
2013-08-26,1323,,3.00,,15.44,2.37,
2013-08-26,1324,,2.55,,20.13,1.18,
2013-08-26,1325,,2.41,,22.74,1.06,
2013-08-26,1326,,1.25,,19.54,1.70,
2013-08-26,1337,,6.41,,10.03,1.69,
2013-08-26,1338,,3.54,,20.79,1.13,
2013-08-26,1339,,3.66,,12.58,1.72,
2013-08-26,1402,,4.55,,26.40,1.53,
2013-08-26,1409,,3.26,,15.84,0.70,
2013-08-26,1410,,5.91,,17.50,1.44,
2013-08-26,1413,,0.00,,,0.67,
2013-08-26,1414,,4.19,,14.38,0.62,
2013-08-26,1416,,6.43,,64.79,0.93,
2013-08-26,1417,,5.80,,,0.75,
2013-08-26,1418,,0.00,,,0.78,
2013-08-26,1419,,1.30,,42.78,1.64,
2013-08-26,1423,,0.00,,,0.47,
2013-08-26,1432,,10.44,,5.97,2.27,
2013-08-26,1434,,3.71,,18.09,0.94,
2013-08-26,1435,,0.00,,,0.78,
2013-08-26,1436,,0.00,,80.00,1.55,
2013-08-26,1437,,0.00,,,0.60,
2013-08-26,1438,,0.00,,22.23,0.96,
2013-08-26,1439,,3.44,,,0.64,
