kind,r,param,cagr,mdd,vol,expo
mbar,20,1.065217391304348,0.3145897999689724,-0.48278496943722227,0.2948291166790545,0.8852162956372726
mbar,21,1.036231884057971,0.36385018313145645,-0.5237424655457413,0.27834253239628326,0.8755105409384699
mbar,22,1.0289855072463767,0.3492969576683864,-0.4662655021826635,0.2841247371988749,0.8746281910170719
mbar,23,1.0615942028985508,0.26328226927010157,-0.4916772549298039,0.2758957490660512,0.8810973705164942
mbar,24,1.0615942028985508,0.29857502606050423,-0.4643811679127458,0.2772314889223548,0.8808293938412673
mbar,25,1.0326086956521738,0.25078508043178704,-0.4441507025273681,0.2671967085993354,0.8750475681845984
mbar,26,1.0583941605839415,0.41523760525407627,-0.3967201390854584,0.29913315277247365,0.8813739882129114
mbar,27,1.0471014492753623,0.454455744034052,-0.4287222775484163,0.29623295214796214,0.8809470398427032
mbar,28,1.0401459854014599,0.3455223740136619,-0.4225574164496105,0.2741077987342539,0.8759854172245158
mbar,29,1.0401459854014599,0.27001759124224445,-0.41495769065216487,0.26125570829440853,0.8772684088877757
mbar,30,1.0471014492753623,0.31544939074419,-0.4369577652010121,0.27276275256336624,0.8813556082110483
mbar,31,1.051094890510949,0.3350651282361108,-0.4482040711141136,0.2813566783644001,0.8758472291252023
mbar,32,1.0471014492753623,0.19184813940025336,-0.48468643049633714,0.28074823387070547,0.8868429147620553
mbar,33,1.0434782608695652,0.3096057059455557,-0.4409325556298251,0.268407010691361,0.8768612716285662
mbar,34,1.0583941605839415,0.3318469777149695,-0.40303357288079456,0.2785273166681841,0.8772280337055468
mbar,35,1.0471014492753623,0.3636453179574666,-0.40059205758699246,0.27956642260200926,0.8804666977073626
mbar,36,1.0547445255474452,0.29944156072632744,-0.3971579534487575,0.27473742683123087,0.8900614573914438
mbar,37,1.0543478260869565,0.25783805123760817,-0.4123003617479552,0.26220970209045646,0.8768657852763927
mbar,38,1.0471014492753623,0.36271979999923576,-0.42016823997691,0.2836758012813937,0.8794151986927181
mbar,39,1.0507246376811594,0.23824751794339027,-0.42479637199532727,0.25762244072815005,0.883616636001944
mbar,40,1.051094890510949,0.29093680100616104,-0.38947301562186887,0.2764315576517395,0.873888987860762
mbar,41,1.0434782608695652,0.27662499583375655,-0.36535121446873453,0.2636877216391855,0.8763296076869759
mbar,42,1.0693430656934306,0.2630018811351913,-0.43422658267500575,0.27156211079475173,0.8841126948581971
mbar,43,1.0326086956521738,0.28939206104772475,-0.41060593488649244,0.2822151755177896,0.8776360455568867
mbar,44,1.0326086956521738,0.24206450671597146,-0.43892082137342203,0.26818521213301344,0.883251895291428
mbar,45,1.036231884057971,0.2173084004503958,-0.4095852487497959,0.2690912178186439,0.8743316821140057
mbar,46,1.0401459854014599,0.23790471960413306,-0.46677925470284165,0.2726313085871932,0.8779023127373656
mbar,47,1.039855072463768,0.18874092915185448,-0.5091803632408336,0.2738525584339076,0.8880247195518362
mbar,48,1.0507246376811594,0.14730619289974678,-0.4939962703433405,0.26488749598966543,0.8760912998085791
mbar,49,1.036231884057971,0.3472848926573564,-0.42888482922971477,0.2705898619830782,0.8748945564623859
mbar,50,1.0437956204379562,0.3480957145256973,-0.427887076040776,0.28202372081111493,0.8757011546262602
mbar,51,1.036231884057971,0.26349625459398673,-0.43550349357765483,0.26844824004776274,0.8825803225671333
mbar,52,1.0579710144927537,0.20732661406665365,-0.341657637260663,0.26243349754268275,0.8883247179078958
mbar,53,1.039855072463768,0.3336244869483933,-0.44361139670058786,0.2856830257987222,0.8771837180672728
mbar,54,1.0543478260869565,0.14405742596503956,-0.44798670889545783,0.2644050637185429,0.8795398882772332
mbar,55,1.0401459854014599,0.29646311211435306,-0.44740209708948486,0.27105638966003587,0.8749729227198741
mbar,56,1.051094890510949,0.28084458543695834,-0.399369874583592,0.27489029699428297,0.8865903424650766
mbar,57,1.0547445255474452,0.33886476543592337,-0.39190760928230883,0.28188093964400995,0.8783335869402803
mbar,58,1.0507246376811594,0.2880300703908889,-0.5648871657044137,0.2747398022087266,0.8856599267674665
mbar,59,1.0434782608695652,0.33537702083841703,-0.43579531775235786,0.27686400431040553,0.8765913171091961
mbar,60,1.0474452554744524,0.28122901194976135,-0.3868881816476998,0.26612699584698146,0.886261247392762
mbar,61,1.0579710144927537,0.3129707412835574,-0.39824676361554173,0.2623001046191501,0.8731666166330274
mbar,62,1.0507246376811594,0.344254636741284,-0.4376169654009762,0.28002487427900574,0.883350740221772
mbar,63,1.0615942028985508,0.2014994829607173,-0.4685470930961243,0.2607022557743093,0.8814190564697524
mbar,64,1.0434782608695652,0.2479195998776087,-0.4980843454666918,0.2685243620496387,0.8809540871423883
mbar,65,1.0579710144927537,0.19406025696417784,-0.41121973838132386,0.2601679766565789,0.8775366218559267
mbar,66,1.0434782608695652,0.2715623361657553,-0.4113294401925983,0.2565969072915905,0.8795199320537734
mbar,67,1.0507246376811594,0.21048273169864795,-0.42792306765647387,0.27287483985845606,0.886124087133044
mbar,68,1.0434782608695652,0.24424170380386157,-0.381602984318977,0.2577664115352447,0.8823677739527319
mbar,69,1.0579710144927537,0.242252691874433,-0.3163026720441882,0.2604652911779171,0.8827563797237716
mbar,70,1.0434782608695652,0.37831247862989725,-0.45553462754587326,0.2841655767796484,0.8765246328472188
mbar,71,1.0797101449275361,0.1850472135725576,-0.4192561489845465,0.2724362079504022,0.8800328188415657
mbar,72,1.0543478260869565,0.2711239492957829,-0.4237787996282304,0.2555883889128723,0.8743011998326985
mbar,73,1.0289855072463767,0.1143671221106004,-0.458432212319211,0.2510610827652884,0.8751076995296507
mbar,74,1.0507246376811594,0.3601316366489802,-0.3882762563228268,0.28352956714417177,0.8850434576540446
mbar,75,1.0289855072463767,0.22092499674862753,-0.4138060847239166,0.25873072572113254,0.8775790823360998
mbar,76,1.0514705882352942,0.36126276570897353,-0.3809190283085686,0.27853192808588056,0.8833935629662532
mbar,77,1.0547445255474452,0.4061801771119895,-0.4062397293815967,0.28278036737074275,0.8861921110398424
mbar,78,1.032846715328467,0.30720248608672307,-0.49491818395726084,0.285743538635009,0.8727774143858905
mbar,79,1.0401459854014599,0.27755180656317147,-0.44738477330805876,0.27764430263412293,0.8807325892140574
mbar,80,1.0434782608695652,0.24275486939906799,-0.45666134041464507,0.26860953477500793,0.883176400505203
mbar,81,1.0615942028985508,0.34838095498317445,-0.42547972601143114,0.28126001011320517,0.8842727350293661
mbar,82,1.0434782608695652,0.31376444656593505,-0.45470405036358863,0.2734109850096853,0.8768267574990295
mbar,83,1.0437956204379562,0.31225845829536136,-0.38780376237006664,0.2684970634325259,0.8820712149561231
mbar,84,1.051094890510949,0.2620716209892946,-0.44140305426065013,0.2764525647854218,0.8782574384272523
mbar,85,1.0401459854014599,0.2539589711094532,-0.46517530684203506,0.28211195009802975,0.8847256463265312
mbar,86,1.039855072463768,0.31347157382986923,-0.44073685670585266,0.26237154455216494,0.8831482051567957
mbar,87,1.0401459854014599,0.2823053989122357,-0.4819781123276818,0.2696068607475033,0.8686460258724891
mbar,88,1.0579710144927537,0.1552891213185239,-0.44139749092927755,0.2666111682523544,0.8808171608505204
mbar,89,1.036231884057971,0.31992290083375474,-0.4850734615344225,0.2838946829585604,0.8830743223923476
mbar,90,1.0547445255474452,0.2551786541398904,-0.4082521862387827,0.26946999654342385,0.8748423689390133
mbar,91,1.039855072463768,0.2756846582360921,-0.39688419088335664,0.255073092492633,0.8762327921512574
mbar,92,1.0364963503649636,0.33258006102460524,-0.4239975747899937,0.2832484797358899,0.8755397837147989
mbar,93,1.0543478260869565,0.24681577091113405,-0.41638036900101455,0.2676381862102215,0.8734218112948215
mbar,94,1.051094890510949,0.24065933722871335,-0.3886048615522622,0.2759844916444037,0.8886208171186333
mbar,95,1.0579710144927537,0.2567110153264369,-0.4453863170038293,0.2558023175848917,0.87840911158831
mbar,96,1.0543478260869565,0.29291110483526217,-0.41143181156210545,0.277825852127752,0.8792893362648737
mbar,97,1.039855072463768,0.3450906441534405,-0.49864545392613835,0.27583465340925023,0.8748279564563713
mbar,98,1.036231884057971,0.3318875680064217,-0.400279915105236,0.2817547606139041,0.8756576691178846
mbar,99,1.0579710144927537,0.2988424399579195,-0.4218441877645467,0.2625337838478596,0.8775518907952886
mbar,100,1.0579710144927537,0.18242007934915283,-0.45423100433739677,0.26302324559049556,0.887055939446079
mbar,101,1.0471014492753623,0.280813341770326,-0.4735076389472683,0.27320517459634985,0.8813474873723286
mbar,102,1.0543478260869565,0.24184548044068777,-0.35895523360810155,0.2564814483050903,0.8766913753058049
mbar,103,1.036231884057971,0.22562447789193119,-0.4127611817223995,0.2645534014707116,0.8790604096186323
mbar,104,1.039855072463768,0.21529994727082702,-0.4725856039849888,0.267346194545423,0.8754237155439811
mbar,105,1.0474452554744524,0.3571926925509059,-0.3981869808164679,0.279309514170459,0.8728286053897767
mbar,106,1.0547445255474452,0.18846169655217127,-0.45916020964794035,0.2694691816300479,0.8824808840948098
mbar,107,1.0579710144927537,0.2563986834397711,-0.43317504839143706,0.2789534683875541,0.8820302100109351
mbar,108,1.0253623188405796,0.23777866642901935,-0.4640823424458605,0.28151969891812406,0.8830693521128373
mbar,109,1.0474452554744524,0.27511718250296746,-0.42812517826809554,0.284798325767087,0.8803805697846017
mbar,110,1.0434782608695652,0.15029878650927375,-0.47422172205664015,0.26350668623861817,0.8787775247043099
mbar,111,1.0471014492753623,0.1161508286185835,-0.5220365019321555,0.26268136450839114,0.8809482159073647
mbar,112,1.0437956204379562,0.288353260261605,-0.5462556592081068,0.26731565010512276,0.8797390898756063
mbar,113,1.039855072463768,0.24354996982624888,-0.3732946669390643,0.26037622431485374,0.878244746830796
mbar,114,1.036231884057971,0.28965874845854933,-0.5094877480913187,0.270249007886985,0.8830948987606472
mbar,115,1.0583941605839415,0.2819660066235352,-0.445530293992673,0.28138636686604235,0.8890534928716063
mbar,116,1.0543478260869565,0.2258042606347701,-0.4350921938653722,0.26494180688475133,0.8814149546983074
mbar,117,1.0583941605839415,0.26349285640166653,-0.4560585267381212,0.2794661506139653,0.8839338783849631
mbar,118,1.0434782608695652,0.19817602829512326,-0.5214450088234431,0.2770359162360157,0.8789632477742282
mbar,119,1.0474452554744524,0.32773477029439024,-0.4726233421115374,0.2717063041121871,0.8769257195898791
mbar,120,1.0547445255474452,0.38253630663090954,-0.49568059022722394,0.3019227716130062,0.8809053569649905
mbar,121,1.0547445255474452,0.27612013930465706,-0.3828150389433551,0.26591244285265414,0.875705519618033
mbar,122,1.0434782608695652,0.32468060407290933,-0.4209484660147795,0.2639395811301131,0.876341069149943
mbar,123,1.0434782608695652,0.3372432227311237,-0.4519096963024942,0.2893171678639973,0.8789376124759223
mbar,124,1.0471014492753623,0.34565794212577816,-0.3953417221646772,0.27430918384933395,0.8783211258215142
mbar,125,1.0474452554744524,0.349889728264156,-0.38456877816806356,0.27953357699064635,0.877755600781
mbar,126,1.0441176470588236,0.3102790846783945,-0.36484175857398315,0.26537256155915706,0.8738640888570766
mbar,127,1.0471014492753623,0.36023877034229024,-0.3586942726791883,0.2771481641925965,0.8787547604467396
mbar,128,1.0253623188405796,0.14408390755668332,-0.42380239966622885,0.25363056948096085,0.8745399598918908
mbar,129,1.0289855072463767,0.33040436442159526,-0.42504927696902517,0.2842817788550762,0.8824634795554502
mbar,130,1.036231884057971,0.3031086820254676,-0.4167050486566851,0.28031915884532344,0.8825753820893227
mbar,131,1.0543478260869565,0.2586888407124055,-0.4364475312505597,0.2678978587875447,0.882211786196673
mbar,132,1.0543478260869565,0.2180192459799617,-0.47583669600401507,0.276327820481041,0.8877080430319919
mbar,133,1.0583941605839415,0.2596410814882124,-0.43265129035656735,0.27365967221467397,0.8799923449317555
mbar,134,1.0401459854014599,0.37519793470611607,-0.5199033861887734,0.2854297284003838,0.874366032247395
mbar,135,1.0437956204379562,0.23917467897667466,-0.44628220715175154,0.2830079633294353,0.883218987460239
mbar,136,1.0579710144927537,0.2327232657857261,-0.4266804244687691,0.27039868811289747,0.8719823432114494
mbar,137,1.0434782608695652,0.2785916924920362,-0.44283844027478375,0.27103088587371577,0.8883286174726928
mbar,138,1.036231884057971,0.2728209392920282,-0.4573133901438134,0.270930929737348,0.875499677650031
mbar,139,1.0471014492753623,0.2848067271910437,-0.4531756966471767,0.28141293712150944,0.8775670317736668
mbar,140,1.0579710144927537,0.41386340637491603,-0.3894335796450393,0.28564389558775033,0.8798697604601701
mbar,141,1.0471014492753623,0.4209714217127425,-0.44008876469749825,0.2828997506050039,0.8855660891051385
mbar,142,1.039855072463768,0.1565128650911909,-0.4778694982755639,0.2708606353031839,0.887582960738932
mbar,143,1.0579710144927537,0.3353076246539186,-0.43731775986903965,0.27364457405308185,0.8742898905638004
mbar,144,1.0434782608695652,0.423543545204212,-0.3611914925021768,0.27707768526500126,0.8759447787969072
mbar,145,1.036231884057971,0.34960766409556876,-0.4629730095496005,0.2871173576660368,0.8783356871615572
mbar,146,1.0471014492753623,0.21911333883123008,-0.42902947910758854,0.2648136032521555,0.8754242623989529
mbar,147,1.039855072463768,0.3002057429117524,-0.5145268883351524,0.2584813073000993,0.8752319800009931
mbar,148,1.0579710144927537,0.3394009246859988,-0.4710379510347413,0.2679378046467391,0.8817787069380258
mbar,149,1.0434782608695652,0.2019897025145163,-0.4534442680943937,0.264699523756674,0.878241194041887
mbar,150,1.036231884057971,0.24222887834271223,-0.5463254089158978,0.26540393498074233,0.8819006598108027
mbar,151,1.0543478260869565,0.2845131811692181,-0.3763341294368297,0.2680318540545461,0.8770045403383803
mbar,152,1.0579710144927537,0.17678311099124056,-0.44137361514651413,0.26518597335420013,0.8729917817068612
mbar,153,1.065217391304348,0.21706761272049313,-0.3750159283635425,0.26200000631524617,0.8797057840107675
mbar,154,1.032846715328467,0.2818883650558759,-0.36688482640420716,0.25343816317732204,0.8765491544937288
mbar,155,1.036231884057971,0.2287996667952279,-0.4128913010014034,0.26491783400055824,0.8758521700322279
mbar,156,1.0477941176470589,0.3168845206750912,-0.548819343680131,0.28730556714336536,0.8730339448646525
mbar,157,1.051094890510949,0.3328446859620833,-0.43498517943823906,0.2728369073752292,0.8790422987464547
mbar,158,1.0471014492753623,0.17802466004776973,-0.4459662223634111,0.2603639672093358,0.8819848974420175
mbar,159,1.0507246376811594,0.2975162715326407,-0.4269414515085065,0.27101257780006716,0.8895518968579333
mbar,160,1.036231884057971,0.3561377727099362,-0.47204749531897255,0.2678785583351334,0.8788995448810248
mbar,161,1.0326086956521738,0.2739185589813451,-0.3141430090058623,0.25909554194944134,0.8739595654694866
mbar,162,1.0437956204379562,0.2802211288217029,-0.40978274915068325,0.2775632210047977,0.8686071211995096
mbar,163,1.039855072463768,0.279967639865941,-0.41778802063250237,0.2701928313576938,0.8781930644423118
mbar,164,1.0583941605839415,0.28342488537799326,-0.41266006278418593,0.273014992432059,0.8733750202124043
mbar,165,1.0434782608695652,0.29330334410020864,-0.44641234697074883,0.27531865402498695,0.8733869668323335
mbar,166,1.0471014492753623,0.30072665555144895,-0.4930253955501259,0.27930780401489086,0.8823953767932959
mbar,167,1.0437956204379562,0.3035070652134708,-0.3864365078567153,0.27358149684930966,0.883250876378931
mbar,168,1.0583941605839415,0.32677432578101184,-0.5362759366205654,0.28349814518215816,0.8788378187233932
mbar,169,1.0474452554744524,0.36718121681666527,-0.3745603076639692,0.28551441596135213,0.8812992652007756
mbar,170,1.0326086956521738,0.2537997384089987,-0.42143003385710714,0.2674887330626822,0.8769778269171746
mbar,171,1.0474452554744524,0.3120621843229998,-0.3944207995782272,0.2827762411090468,0.8756774032944298
mbar,172,1.039855072463768,0.15621391886960478,-0.6010461160528972,0.2643600147635604,0.8738288235744094
mbar,173,1.0471014492753623,0.3060704847400417,-0.41129871399056145,0.2627844365689049,0.8777401907181641
mbar,174,1.0507246376811594,0.2249931666842535,-0.38370313392038613,0.2681337802847903,0.8749873151491551
mbar,175,1.036231884057971,0.18543956451896926,-0.438340773868421,0.2496810077182865,0.8792599722287022
mbar,176,1.0471014492753623,0.26342048968929577,-0.3859531258905035,0.2728207944629795,0.8789216060249895
mbar,177,1.0437956204379562,0.1968684278131294,-0.4558068916696012,0.25983371321950866,0.8718377121848842
mbar,178,1.039855072463768,0.21965843362752246,-0.39438466183768955,0.25761136125250217,0.8780575979163968
mbar,179,1.039855072463768,0.30624551237249964,-0.43205020035592556,0.2743212717455978,0.8798070248929764
mbar,180,1.039855072463768,0.2528751546186614,-0.4467245671396687,0.2720268137425972,0.8846421772566497
mbar,181,1.039855072463768,0.32239776582126556,-0.45548546545018803,0.2710713923631397,0.8763967615565159
mbar,182,1.0434782608695652,0.27038349981509113,-0.4298032599994964,0.26880987421151764,0.8704613824693742
mbar,183,1.039855072463768,0.25172619764552895,-0.3890214661398911,0.2693827684402509,0.8843729476848218
mbar,184,1.0437956204379562,0.26579181381748085,-0.3869306314170698,0.271131487977986,0.8740192043500278
mbar,185,1.0471014492753623,0.24583307731170678,-0.4519582384477919,0.2667581871260893,0.8753389474761626
mbar,186,1.0579710144927537,0.3955881858190038,-0.4721343304152277,0.28545040827782825,0.8739415093258209
mbar,187,1.0474452554744524,0.33775168930464794,-0.4044857831080262,0.2805657552139568,0.8702797122904566
mbar,188,1.0547445255474452,0.3690026251853751,-0.45560748016317176,0.27928209208279203,0.8717821221325579
mbar,189,1.0471014492753623,0.33953154743725245,-0.48836612846586386,0.259207542006219,0.8825294255135696
mbar,190,1.0326086956521738,0.2915226470588388,-0.3777079817127129,0.2688543423580923,0.8782652394785406
mbar,191,1.039855072463768,0.20795571550867487,-0.38223766232114514,0.2656297376927717,0.874662246720125
mbar,192,1.036231884057971,0.34194833630155275,-0.40329902610109186,0.2724438015057839,0.8799110454139171
mbar,193,1.051094890510949,0.22815884438582357,-0.4346787002980337,0.26216585516688623,0.8775448521900551
mbar,194,1.0547445255474452,0.376983580988693,-0.4347069896316413,0.275312897993363,0.8729567998699354
mbar,195,1.0543478260869565,0.26758252323126497,-0.40850779328170256,0.2691149420471568,0.8811660212143595
mbar,196,1.0547445255474452,0.2856135049665791,-0.45711400502766075,0.2600778195670284,0.881273982221298
mbar,197,1.0543478260869565,0.31803314216890444,-0.36835471945695214,0.269354858545978,0.8709327497648368
mbar,198,1.0471014492753623,0.25774889765881337,-0.3714646151394488,0.2664432476490854,0.8779756168920034
mbar,199,1.0579710144927537,0.22354408441940432,-0.374090169042451,0.261711315558837,0.8819904716662084
ebar,0,0.4827663096268015,0.15176661747877396,-0.24134952250465183,0.14188468938599968,0.47486569450051985
ebar,1,0.5597809635332066,0.15388018089237265,-0.248916593557964,0.17125817461014387,0.5502486019333263
ebar,2,0.568254247570057,0.16938991043989793,-0.32142538720425645,0.17149754207172532,0.558142994111095
ebar,3,0.5805444658162154,0.14771778944630154,-0.26775611402610766,0.17283914419722052,0.5699975732810968
ebar,4,0.5622673036841745,0.1979021453705303,-0.26070997748556535,0.16236222824602586,0.5533922361841384
ebar,5,0.5347023448160652,0.14533878487475316,-0.26009172634165095,0.16252111205077394,0.526019719647027
ebar,6,0.5634135265422636,0.12282353672478652,-0.26128896783487815,0.16364468405654395,0.5533926891960426
ebar,7,0.5706314294025432,0.18320201304534622,-0.29777363755065756,0.18014198084723312,0.5608971711922077
ebar,8,0.571654483561126,0.2735291507067108,-0.4084698467264266,0.19557718113898273,0.5630253549802733
ebar,9,0.5611558269762654,0.2046814425505008,-0.2784531934867912,0.17492479986183798,0.5528572301090225
ebar,10,0.49611729537576993,0.10053754517973279,-0.27726507414742707,0.14582709870330943,0.48760436151119274
ebar,11,0.5380069774227187,0.1557976566655097,-0.2953056332123794,0.17782988769190225,0.5290428124769387
ebar,12,0.547677033510307,0.1936209188090272,-0.2783542526088483,0.17035754232128988,0.5389588055419203
ebar,13,0.5477736753042911,0.1672802653433374,-0.22212284753049424,0.16497975030912138,0.538651336170353
ebar,14,0.5573461814608457,0.13025144719098658,-0.31753796302062404,0.16249230614612384,0.5474023776850463
ebar,15,0.5731714390969532,0.2344909589605546,-0.26537759597642024,0.17115894292455036,0.5647335526430212
ebar,16,0.6045478340298465,0.12190924214248433,-0.23329037092417243,0.17557040564566684,0.5940808092292202
ebar,17,0.5722774297742912,0.1255370299881471,-0.26219635813839914,0.17320689714798734,0.5617704672222138
ebar,18,0.5295899674601956,0.20267734090183143,-0.22122421924683805,0.170151441927835,0.5211559043065613
ebar,19,0.5350860826282499,0.19417885876748553,-0.23393411947981443,0.16291266155142187,0.5269307208596622
ebar,20,0.5781471873588199,0.2209004336816991,-0.3225404121797415,0.18727602887587116,0.5686679566954297
ebar,21,0.5311765404678019,0.1846038059043864,-0.32953060370135034,0.16322217253590968,0.5225843567254548
ebar,22,0.5609034998593692,0.23995696718421256,-0.29016600329779263,0.176648306674711,0.5525362383507133
ebar,23,0.5213816223517087,0.16529050899833564,-0.26241362478280217,0.15706414892235962,0.5133649816000073
ebar,24,0.548275456738141,0.19695412266939916,-0.3130671252860142,0.17691043951092222,0.5394760741089234
ebar,25,0.5686529323746873,0.15967336526595566,-0.27055392029024095,0.16882615281332808,0.5590781509001136
ebar,26,0.578273611099612,0.24664654927091,-0.26773554739556077,0.19894400638712467,0.5696064240855082
ebar,27,0.5113290777560979,0.27573097797611257,-0.24838823900264712,0.16920773881273468,0.5047659452378105
ebar,28,0.5907910290002903,0.22804626301753572,-0.30278839462036017,0.18070949394457117,0.5815334475865529
ebar,29,0.5773678913265862,0.17654245115161182,-0.29583886844593005,0.1730869845078534,0.5678048999515134
ebar,30,0.5587754727768662,0.22199975982073572,-0.2905688140501621,0.17502477324027968,0.5499279818531968
ebar,31,0.5457332772724058,0.18110634598357578,-0.32202247049678734,0.17182324543626712,0.5368415686264923
ebar,32,0.6118062457620549,0.1372101145986402,-0.35615165642776764,0.19746613448563427,0.6004282333720875
ebar,33,0.5496407694113442,0.19284371602652262,-0.27028297039366056,0.16462594135021924,0.5409536803612573
ebar,34,0.5618900902889293,0.19325255466008628,-0.24079088368470844,0.18178354671253005,0.5528264757413034
ebar,35,0.5118926318875631,0.22883961461689384,-0.2388305494185061,0.16989259746505078,0.5042501112426369
ebar,36,0.546821231833663,0.18500698486853362,-0.24783479220155147,0.17035217168402933,0.5375542130142332
ebar,37,0.6095697951108343,0.16325781702109055,-0.3071488533728099,0.17834083451941768,0.5989428977500875
ebar,38,0.5739641457822596,0.23520145133117998,-0.24499099987287382,0.18142732518399807,0.5648700396674967
ebar,39,0.5713007536663057,0.1507147754776328,-0.27187058998353836,0.16663699025301568,0.5615290961521764
ebar,40,0.533011929949139,0.17744405477281955,-0.23604518998557242,0.16444657360017523,0.5246198719001424
ebar,41,0.6005679287659256,0.19950880378731317,-0.2552100820061931,0.17545172398288902,0.5911607570553796
ebar,42,0.5347275135226759,0.15131579650510907,-0.2794813472929411,0.16269681230453803,0.5252039257204997
ebar,43,0.5438552493503249,0.2088106580173148,-0.2468075725147508,0.17520172645409818,0.5353882316677837
ebar,44,0.5190586118566894,0.15884742920287276,-0.2666023804721637,0.16547953712705754,0.5107027937343301
ebar,45,0.5555927228535419,0.12974706043666373,-0.2526137016289318,0.1687874086004368,0.5459567581707381
ebar,46,0.56396575859403,0.16626485310540828,-0.27672428468927085,0.17901378972865675,0.5541340519528983
ebar,47,0.5238746949031128,0.13001083137676228,-0.27031148684198025,0.16439138466985026,0.5144766881106444
ebar,48,0.5553047076352864,0.09735785405695219,-0.3201838371380076,0.16580038876851655,0.5454480068094311
ebar,49,0.5645721113703406,0.24419159147492575,-0.2777348181800213,0.17701912680715537,0.5562703107414954
ebar,50,0.5749028378718327,0.22445501577939386,-0.27863752582315715,0.1795788944338573,0.5659529320779049
ebar,51,0.5401802901130863,0.16351144265604511,-0.2672398571881051,0.16439582907381467,0.5310425079743524
ebar,52,0.6134077164278616,0.10970168294951144,-0.3254463468688246,0.17419234255393065,0.6023318413190445
ebar,53,0.5757570488761111,0.199333997429207,-0.3155640758525958,0.18064015686693413,0.5665316232575843
ebar,54,0.5852320920056395,0.08513277783819051,-0.3366946115798658,0.16887989520762853,0.5742438601853446
ebar,55,0.5495004162050133,0.1745242068906212,-0.26943074469220984,0.16981907433212826,0.5403898048164381
ebar,56,0.5516107407511752,0.17248449223985451,-0.27144845644189286,0.1765394919685717,0.5424626282543857
ebar,57,0.5175247670063351,0.1720287023128293,-0.2467365763666393,0.15885898160810824,0.5087631368370111
ebar,58,0.5322297165679301,0.20133148274517043,-0.3212221406456956,0.1714611213814384,0.5238696899742096
ebar,59,0.5714242877755275,0.1699654021148551,-0.2824323444426035,0.17008165113235607,0.5612276036099293
ebar,60,0.5569328693387051,0.17968875899360226,-0.2638973280580779,0.17306174026257776,0.5482021378428954
ebar,61,0.589588931717381,0.21513010794017418,-0.2636202621228377,0.1756672771252532,0.5803209981741487
ebar,62,0.5162133232694199,0.22155778390028003,-0.2966396241163304,0.16259754462445986,0.508977499103492
ebar,63,0.5902247412158969,0.15900736348769406,-0.33559163846130496,0.1722798443206025,0.5798757218658969
ebar,64,0.5510285601674673,0.1740042243639759,-0.3476064126311454,0.16733277724385748,0.542339368260636
ebar,65,0.5771922316655753,0.10778607055711564,-0.2915217424236402,0.16415420626038318,0.5670785933752417
ebar,66,0.5697605319773558,0.16306015747210445,-0.26208778639593144,0.165430203426532,0.560469293258166
ebar,67,0.5787750129323658,0.185730367787865,-0.25789210458393347,0.18337654108105253,0.5691056986745459
ebar,68,0.515198096399316,0.16455976626157098,-0.24107306007904372,0.14930766499429465,0.5071577055077271
ebar,69,0.5390634261432865,0.13722429596054964,-0.22687797270857987,0.15994552150996547,0.5299411899780034
ebar,70,0.5915629195808392,0.2521609463938539,-0.3049650760642418,0.18614969620881205,0.5821344487466961
