date,stock_id,foreign,trust,dealer,total,dealer_self,dealer_hedge
2026-03-16,0050,-51028797,2764000,-2777160,-51041957,856000,-3633160
2026-03-16,0051,-1951,0,55074,53123,0,55074
2026-03-16,0052,-2712682,-200000,-6898830,-9811512,1081000,-7979830
2026-03-16,0053,0,0,-805,-805,0,-805
2026-03-16,0055,-4989,0,-27190,-32179,0,-27190
2026-03-16,0056,3299420,200000,6240530,9739950,-21353,6261883
2026-03-16,0057,0,0,-2103,-2103,0,-2103
2026-03-16,0061,-29000,0,93691,64691,0,93691
2026-03-16,006203,0,0,4000,4000,0,4000
2026-03-16,006204,0,0,-739,-739,0,-739
2026-03-16,006205,34000,0,8291,42291,0,8291
2026-03-16,006206,-4000,0,1438,-2562,0,1438
2026-03-16,006207,-204000,0,257172,53172,0,257172
2026-03-16,006208,-615136,0,-1068546,-1683682,26000,-1094546
2026-03-16,00631L,-226884,0,61724,-165160,-12000,73724
2026-03-16,00632R,-73000,200000,-6931831,-6804831,-2397000,-4534831
2026-03-16,00633L,-63000,0,1189712,1126712,0,1189712
2026-03-16,00634R,0,0,-204000,-204000,0,-204000
2026-03-16,00635U,-4460210,0,7150189,2689979,-20000,7170189
2026-03-16,00636,-7000,0,195120,188120,0,195120
2026-03-16,00636K,0,0,0,0,0,0
2026-03-16,00637L,-6390000,0,10380218,3990218,-99000,10479218
2026-03-16,00638R,0,0,24000,24000,0,24000
2026-03-16,00639,-1000,0,127970,126970,0,127970
2026-03-16,00640L,13000,0,-52818,-39818,0,-52818
2026-03-16,00641R,0,0,652000,652000,0,652000
2026-03-16,00642U,-1593000,0,-336259,-1929259,0,-336259
2026-03-16,00643,-227000,0,-276184,-503184,0,-276184
2026-03-16,00645,-4881,0,12441,7560,0,12441
2026-03-16,00646,-137496,0,-549051,-686547,0,-549051
2026-03-16,00647L,-18000,0,6828,-11172,0,6828
2026-03-16,00648R,16000,0,1146000,1162000,0,1146000
2026-03-16,00650L,-418000,0,1090511,672511,0,1090511
2026-03-16,00651R,0,0,22780,22780,0,22780
2026-03-16,00652,20443,0,-540379,-519936,33000,-573379
2026-03-16,00653L,28000,0,-355104,-327104,0,-355104
2026-03-16,00654R,0,0,40180,40180,0,40180
2026-03-16,00655L,-136000,0,195649,59649,0,195649
2026-03-16,00656R,0,0,-9080,-9080,0,-9080
2026-03-16,00657,1000,0,-12586,-11586,0,-12586
2026-03-16,00657K,0,0,0,0,0,0
