date,stock_id,foreign,trust,dealer,total,dealer_self,dealer_hedge
2021-02-23,0050,-1491357,130000,-259048,-1620405,-24428,-234620
2021-02-23,0051,8000,0,-14032,-6032,0,-14032
2021-02-23,0052,-8000,18000,-787274,-777274,0,-787274
2021-02-23,0053,1000,0,5000,6000,0,5000
2021-02-23,0054,0,0,18000,18000,0,18000
2021-02-23,0055,0,0,1000,1000,0,1000
2021-02-23,0056,-29882,0,7740951,7711069,0,7740951
2021-02-23,0057,7000,0,1000,8000,0,1000
2021-02-23,0061,-3000,0,-18723,-21723,0,-18723
2021-02-23,006203,0,0,-1000,-1000,0,-1000
2021-02-23,006204,0,0,0,0,0,0
2021-02-23,006205,76000,0,-263960,-187960,-10000,-253960
2021-02-23,006206,1443000,0,1448076,2891076,0,1448076
2021-02-23,006207,0,0,-9811,-9811,0,-9811
2021-02-23,006208,2000,0,-747011,-745011,0,-747011
2021-02-23,00625K,0,0,0,0,0,0
2021-02-23,00631L,764000,0,-193801,570199,0,-193801
2021-02-23,00632R,3743000,0,-17923074,-14180074,616000,-18539074
2021-02-23,00633L,-1996000,0,21936,-1974064,0,21936
2021-02-23,00634R,201000,0,397000,598000,0,397000
2021-02-23,00635U,60000,0,12000,72000,0,12000
2021-02-23,00636,-29000,0,-59308,-88308,0,-59308
2021-02-23,00636K,0,0,0,0,0,0
2021-02-23,00637L,-4590000,0,-23374492,-27964492,-1225000,-22149492
2021-02-23,00638R,-133000,0,205001,72001,0,205001
2021-02-23,00639,-434000,0,-465060,-899060,0,-465060
2021-02-23,00640L,29000,0,70000,99000,0,70000
2021-02-23,00642U,13443597,0,8901000,22344597,0,8901000
2021-02-23,00643,-297000,0,-288157,-585157,-50000,-238157
2021-02-23,00645,0,0,-1000,-1000,0,-1000
2021-02-23,00646,-16000,0,15641,-359,0,15641
2021-02-23,00647L,0,0,-32000,-32000,0,-32000
2021-02-23,00648R,0,0,489000,489000,-200000,689000
2021-02-23,00650L,49000,0,211700,260700,0,211700
2021-02-23,00651R,-25000,0,11000,-14000,0,11000
2021-02-23,00652,-20000,0,24000,4000,0,24000
2021-02-23,00653L,-1039000,0,-883000,-1922000,0,-883000
2021-02-23,00654R,0,0,66000,66000,0,66000
2021-02-23,00655L,-150000,0,-1230800,-1380800,0,-1230800
2021-02-23,00656R,0,0,66000,66000,0,66000
2021-02-23,00657K,0,0,0,0,0,0
2021-02-23,00660,0,0,10000,10000,0,10000
2021-02-23,00661,0,0,-2000,-2000,0,-2000
2021-02-23,00662,3000,0,-225655,-222655,0,-225655
2021-02-23,00663L,2000,0,22000,24000,0,22000
2021-02-23,00664R,3276000,0,-3586000,-310000,0,-3586000
2021-02-23,00665L,168000,0,109000,277000,0,109000
2021-02-23,00666R,-1000,0,2000,1000,0,2000
2021-02-23,00668,38000,0,12914,50914,0,12914
2021-02-23,00668K,0,0,0,0,0,0
2021-02-23,00669R,0,0,967600,967600,0,967600
2021-02-23,00670L,-550000,0,-945039,-1495039,0,-945039
2021-02-23,00671R,1473000,0,1368000,2841000,0,1368000
2021-02-23,00673R,-226000,0,-739200,-965200,0,-739200
2021-02-23,00674R,0,0,19000,19000,0,19000
2021-02-23,00675L,-2000,0,72000,70000,0,72000
2021-02-23,00676R,0,0,1209000,1209000,0,1209000
2021-02-23,00677U,-513000,0,-386000,-899000,0,-386000
2021-02-23,00678,0,0,-30020,-30020,0,-30020
2021-02-23,00680L,-20000,0,-36000,-56000,0,-36000
2021-02-23,00681R,-27000,0,-64000,-91000,60000,-124000
2021-02-23,00682U,0,0,-189000,-189000,0,-189000
2021-02-23,00683L,154000,0,-45000,109000,0,-45000
2021-02-23,00684R,40000,0,-39000,1000,0,-39000
2021-02-23,00685L,16000,0,-13000,3000,0,-13000
2021-02-23,00686R,0,0,-60000,-60000,0,-60000
2021-02-23,00688L,-1000,0,3000,2000,0,3000
2021-02-23,00689R,-2000,0,-47000,-49000,65000,-112000
2021-02-23,00690,1000,0,2046,3046,0,2046
2021-02-23,00692,-9524,0,-289418,-298942,0,-289418
2021-02-23,00693U,-285000,0,91000,-194000,0,91000
2021-02-23,00700,0,0,82000,82000,0,82000
2021-02-23,00701,186000,0,3598456,3784456,0,3598456
2021-02-23,00702,20000,0,1000,21000,0,1000
2021-02-23,00703,0,0,707958,707958,0,707958
2021-02-23,00706L,0,0,2000,2000,0,2000
2021-02-23,00708L,-20000,0,148000,128000,0,148000
2021-02-23,00709,0,0,4000,4000,0,4000
2021-02-23,00710B,-320000,0,-2000,-322000,0,-2000
2021-02-23,00711B,-30000,0,-11000,-41000,0,-11000
2021-02-23,00712,-60000,0,-298000,-358000,0,-298000
2021-02-23,00713,72000,0,-5618,66382,0,-5618
2021-02-23,00714,0,0,6000,6000,0,6000
2021-02-23,00715L,7386975,0,11538000,18924975,0,11538000
2021-02-23,00717,0,0,-2000,-2000,0,-2000
2021-02-23,00728,0,0,-324963,-324963,0,-324963
2021-02-23,00730,-1000,0,-58000,-59000,0,-58000
2021-02-23,00731,5000,0,43000,48000,0,43000
2021-02-23,00732,0,0,0,0,0,0
2021-02-23,00733,0,0,-38766,-38766,0,-38766
2021-02-23,00735,21000,0,-9000,12000,0,-9000
2021-02-23,00736,59000,0,46000,105000,0,46000
2021-02-23,00737,-2000,0,60275,58275,0,60275
2021-02-23,00738U,709000,0,1260325,1969325,0,1260325
2021-02-23,00739,2000,0,1666,3666,0,1666
2021-02-23,00742,5000,0,47000,52000,0,47000
2021-02-23,00743,0,0,14699,14699,0,14699
2021-02-23,00752,3000,0,-1428543,-1425543,0,-1428543
2021-02-23,00753L,0,0,-559304,-559304,0,-559304
2021-02-23,00757,0,0,-720728,-720728,0,-720728
2021-02-23,00762,1000,0,-80802,-79802,0,-80802
2021-02-23,00763U,-7000,0,-758000,-765000,0,-758000
2021-02-23,00770,-7000,0,2000,-5000,0,2000
2021-02-23,00771,0,0,-36000,-36000,0,-36000
2021-02-23,00774B,0,0,0,0,0,0
2021-02-23,00775B,0,0,0,0,0,0
2021-02-23,00783,149000,0,-19033,129967,0,-19033
2021-02-23,008201,-10,0,1600,1590,0,1600
2021-02-23,00830,-1290000,0,-66744,-1356744,50000,-116744
2021-02-23,00850,3000,0,711064,714064,0,711064
2021-02-23,00851,0,0,-12000,-12000,0,-12000
2021-02-23,00852L,0,0,841000,841000,0,841000
2021-02-23,00861,-470000,0,139840,-330160,5000,134840
2021-02-23,00865B,0,0,0,0,0,0
2021-02-23,00875,-3000,0,-164805,-167805,0,-164805
2021-02-23,00876,0,0,-1028373,-1028373,6000,-1034373
2021-02-23,00878,1247000,0,-476811,770189,8000,-484811
2021-02-23,00881,-9550119,0,-10206746,-19756865,-81000,-10125746
2021-02-23,00882,6015,0,-12565185,-12559170,0,-12565185
2021-02-23,01002T,18504,0,-326000,-307496,-326000,0
2021-02-23,01003T,-9208,0,0,-9208,0,0
2021-02-23,01007T,1764,0,0,1764,0,0
2021-02-23,01009T,0,0,-91000,-91000,-91000,0
2021-02-23,01010T,-1000,0,0,-1000,0,0
2021-02-23,020000,0,0,-22000,-22000,0,-22000
2021-02-23,020002,0,0,-1000,-1000,0,-1000
2021-02-23,020004,0,0,-4000,-4000,0,-4000
2021-02-23,020008,0,0,25000,25000,0,25000
2021-02-23,020011,0,0,-17000,-17000,0,-17000
2021-02-23,020012,0,0,63000,63000,0,63000
2021-02-23,020018,0,0,45000,45000,0,45000
2021-02-23,020019,0,0,23000,23000,0,23000
2021-02-23,02001L,0,0,1000,1000,0,1000
2021-02-23,02001R,0,0,440000,440000,0,440000
2021-02-23,020020,0,0,-1859000,-1859000,0,-1859000
2021-02-23,020022,0,0,-2279000,-2279000,0,-2279000
2021-02-23,1101,1827618,-33000,-341000,1453618,-149000,-192000
2021-02-23,1101B,0,0,-793000,-793000,-793000,0
2021-02-23,1102,-1211238,-15000,-187011,-1413249,21989,-209000
2021-02-23,1103,0,0,0,0,0,0
2021-02-23,1104,148000,0,0,148000,0,0
2021-02-23,1108,96000,0,5000,101000,5000,0
2021-02-23,1109,102000,0,0,102000,0,0
2021-02-23,1110,102000,0,100,102100,100,0
2021-02-23,1201,-146000,0,0,-146000,0,0
2021-02-23,1203,44000,0,0,44000,0,0
2021-02-23,1210,402405,0,55170,457575,23170,32000
