date,stock_id,foreign,trust,dealer,total
2018-03-06,0050,2360000,-850000,1908000,3418000
2018-03-06,0051,0,0,4000,4000
2018-03-06,0052,0,0,-15000,-15000
2018-03-06,0053,0,0,-1000,-1000
2018-03-06,0054,0,0,1000,1000
2018-03-06,0055,0,0,-3000,-3000
2018-03-06,0056,-9000,0,-13000,-22000
2018-03-06,0057,0,0,-1000,-1000
2018-03-06,0058,0,0,-1000,-1000
2018-03-06,0059,0,0,26000,26000
2018-03-06,0061,314000,0,74028,388028
2018-03-06,006203,0,0,-1000,-1000
2018-03-06,006204,0,0,-2000,-2000
2018-03-06,006205,263000,0,-437000,-174000
2018-03-06,006206,-287000,0,125000,-162000
2018-03-06,006207,-54000,0,-19000,-73000
2018-03-06,006208,0,0,-63000,-63000
2018-03-06,00625K,0,0,0,0
2018-03-06,00631L,1214000,0,537000,1751000
2018-03-06,00632R,-14747000,0,-10086000,-24833000
2018-03-06,00633L,-2976000,0,-3851000,-6827000
2018-03-06,00634R,-37000,0,220000,183000
2018-03-06,00635U,2000,0,30000,32000
2018-03-06,00636,-673000,0,-3056000,-3729000
2018-03-06,00637L,-7627000,0,-30329000,-37956000
2018-03-06,00638R,0,0,41000,41000
2018-03-06,00639,4000,0,-235411,-231411
2018-03-06,00640L,97000,0,920000,1017000
2018-03-06,00641R,-262000,0,-570000,-832000
2018-03-06,00642U,69000,0,1004000,1073000
2018-03-06,00643,219000,0,-5000,214000
2018-03-06,00645,0,0,-454000,-454000
2018-03-06,00646,0,0,12000,12000
2018-03-06,00647L,7000,0,1000,8000
2018-03-06,00648R,0,0,-291000,-291000
2018-03-06,00649,-40000,0,10000,-30000
2018-03-06,00650L,0,0,-49000,-49000
2018-03-06,00651R,64000,0,148000,212000
2018-03-06,00652,-138000,0,-116000,-254000
2018-03-06,00653L,0,0,-146000,-146000
2018-03-06,00654R,0,0,102000,102000
2018-03-06,00655L,-1847000,0,-4445000,-6292000
2018-03-06,00656R,0,0,81000,81000
2018-03-06,00657,0,0,-997000,-997000
2018-03-06,00657K,0,0,0,0
2018-03-06,00658L,0,0,280000,280000
2018-03-06,00659R,0,0,-268000,-268000
2018-03-06,00660,0,0,-20000,-20000
2018-03-06,00661,0,0,-22000,-22000
2018-03-06,00662,0,0,-29000,-29000
2018-03-06,00663L,-49000,0,-344000,-393000
2018-03-06,00664R,0,0,-1532000,-1532000
2018-03-06,00665L,-3000,0,-798000,-801000
2018-03-06,00666R,0,0,35000,35000
2018-03-06,00668,0,0,29000,29000
2018-03-06,00668K,0,0,0,0
2018-03-06,00669R,0,0,-431000,-431000
2018-03-06,00670L,10000,0,349000,359000
2018-03-06,00671R,0,0,-51000,-51000
2018-03-06,00672L,1218000,0,1775000,2993000
2018-03-06,00673R,-366000,0,68000,-298000
2018-03-06,00674R,0,0,33000,33000
2018-03-06,00675L,54000,0,44000,98000
2018-03-06,00676R,99000,0,-1525000,-1426000
2018-03-06,00677U,-9463000,0,-7161000,-16624000
2018-03-06,00678,0,0,20000,20000
2018-03-06,00680L,0,0,0,0
2018-03-06,00681R,0,0,1000,1000
2018-03-06,00683L,0,0,215000,215000
2018-03-06,00684R,0,0,-5000,-5000
2018-03-06,00685L,4000,0,2000,6000
2018-03-06,00686R,-28000,0,-867000,-895000
2018-03-06,00688L,0,0,4000,4000
2018-03-06,00689R,0,0,1000,1000
2018-03-06,00690,0,0,0,0
2018-03-06,00692,0,0,-36000,-36000
2018-03-06,00693U,0,0,-180000,-180000
2018-03-06,00699R,0,0,4000,4000
2018-03-06,00700,0,0,24000,24000
2018-03-06,00701,0,0,2000,2000
2018-03-06,00702,0,0,17000,17000
2018-03-06,00703,0,0,-14000,-14000
2018-03-06,00704L,0,0,2000,2000
2018-03-06,00705R,0,0,-3000,-3000
2018-03-06,00706L,0,0,-172000,-172000
2018-03-06,00707R,0,0,-28000,-28000
2018-03-06,00708L,62000,0,-3000,59000
2018-03-06,00709,0,0,-14000,-14000
2018-03-06,00711B,0,0,4000,4000
2018-03-06,00712,-6000,0,12000,6000
2018-03-06,00713,0,0,-6000,-6000
2018-03-06,00714,3000,0,8000,11000
2018-03-06,00715L,0,0,10000,10000
2018-03-06,00716R,0,0,-4000,-4000
2018-03-06,00717,0,0,-15000,-15000
2018-03-06,00730,0,0,-22000,-22000
2018-03-06,008201,0,0,3400,3400
2018-03-06,01001T,0,0,1000,1000
2018-03-06,01002T,-12000,0,0,-12000
