date,stock_id,foreign,trust,dealer,total,dealer_self,dealer_hedge
2024-10-01,0050,-4042285,-88000,-520778,-4651063,660019,-1180797
2024-10-01,0051,4060,0,-55700,-51640,0,-55700
2024-10-01,0052,-31970,0,-26670,-58640,0,-26670
2024-10-01,0053,0,0,2018,2018,0,2018
2024-10-01,0055,-20000,0,30183,10183,0,30183
2024-10-01,0056,-16301845,0,-39830855,-56132700,5144000,-44974855
2024-10-01,0057,0,0,-897,-897,0,-897
2024-10-01,0061,31000,0,-1931060,-1900060,0,-1931060
2024-10-01,006204,-1000,0,199,-801,0,199
2024-10-01,006205,-95000,0,488576,393576,58000,430576
2024-10-01,006206,-118991,0,-173641,-292632,-161000,-12641
2024-10-01,006207,31000,0,-203830,-172830,0,-203830
2024-10-01,006208,-2053760,0,-2014226,-4067986,1000,-2015226
2024-10-01,00625K,0,0,5000,5000,0,5000
2024-10-01,00631L,-96762,0,-795416,-892178,34000,-829416
2024-10-01,00632R,21316000,0,-7362620,13953380,2000000,-9362620
2024-10-01,00633L,-46000,1405000,-3852356,-2493356,460000,-4312356
2024-10-01,00634R,6000,0,-631420,-625420,0,-631420
2024-10-01,00635U,4000,0,-16913,-12913,-87000,70087
2024-10-01,00636,-584900,0,-1337925,-1922825,-280000,-1057925
2024-10-01,00636K,0,0,0,0,0,0
2024-10-01,00637L,-3067000,0,2275403,-791597,637000,1638403
2024-10-01,00638R,-4000,0,-1615789,-1619789,0,-1615789
2024-10-01,00639,-692000,0,-354746,-1046746,-222000,-132746
2024-10-01,00640L,294000,0,1190000,1484000,0,1190000
2024-10-01,00641R,211000,0,-348000,-137000,0,-348000
2024-10-01,00642U,13000,0,-947024,-934024,0,-947024
2024-10-01,00643,-494000,0,-676972,-1170972,-110000,-566972
2024-10-01,00645,-11000,0,867000,856000,0,867000
2024-10-01,00646,34272,0,-1261961,-1227689,0,-1261961
2024-10-01,00647L,-1000,0,1070,70,0,1070
2024-10-01,00648R,0,0,-904020,-904020,0,-904020
2024-10-01,00650L,-9344000,0,-2832559,-12176559,65000,-2897559
2024-10-01,00651R,12000,0,217020,229020,0,217020
2024-10-01,00652,22000,0,37000,59000,0,37000
2024-10-01,00653L,72000,-54000,-131220,-113220,0,-131220
2024-10-01,00654R,0,0,18950,18950,0,18950
2024-10-01,00655L,94000,0,-462789,-368789,57000,-519789
2024-10-01,00656R,4000,0,-248150,-244150,0,-248150
2024-10-01,00657,9000,0,430019,439019,0,430019
2024-10-01,00657K,0,0,0,0,0,0
2024-10-01,00661,-20000,0,816730,796730,0,816730
2024-10-01,00662,-31838,0,-763154,-794992,0,-763154
2024-10-01,00663L,0,0,369,369,0,369
2024-10-01,00664R,-40000,0,557721,517721,0,557721
2024-10-01,00665L,-15861000,0,-521505,-16382505,-266000,-255505
2024-10-01,00666R,219000,0,-330009,-111009,0,-330009
2024-10-01,00668,-1000,0,-87660,-88660,0,-87660
2024-10-01,00668K,0,0,0,0,0,0
2024-10-01,00669R,0,0,855711,855711,0,855711
2024-10-01,00670L,14000,0,85246,99246,0,85246
2024-10-01,00671R,0,0,-5439000,-5439000,0,-5439000
2024-10-01,00673R,-462000,0,1521500,1059500,0,1521500
2024-10-01,00674R,0,0,-6935,-6935,0,-6935
2024-10-01,00675L,228000,0,-680378,-452378,0,-680378
2024-10-01,00676R,398000,0,253500,651500,0,253500
2024-10-01,00678,0,0,-1629,-1629,0,-1629
2024-10-01,00680L,4698000,0,-22471760,-17773760,200000,-22671760
2024-10-01,00681R,0,0,26000,26000,0,26000
2024-10-01,00682U,0,0,2000,2000,0,2000
2024-10-01,00683L,-1000,0,31980,30980,0,31980
