date,stock_id,foreign,trust,dealer,total,dealer_self,dealer_hedge
2024-06-03,0050,-4309459,295000,1907033,-2107426,175000,1732033
2024-06-03,0051,5000,0,-15345,-10345,0,-15345
2024-06-03,0052,32000,0,-247151,-215151,-78000,-169151
2024-06-03,0053,2012,0,1178,3190,0,1178
2024-06-03,0055,22000,0,28612,50612,0,28612
2024-06-03,0056,-304498,100000,2112996,1908498,332000,1780996
2024-06-03,0057,1000,0,-231,769,0,-231
2024-06-03,0061,12000,0,-12027,-27,0,-12027
2024-06-03,006203,1000,0,4000,5000,0,4000
2024-06-03,006204,0,0,-3801,-3801,0,-3801
2024-06-03,006205,-127000,0,-230858,-357858,0,-230858
2024-06-03,006206,-28000,0,37380,9380,0,37380
2024-06-03,006207,-86000,0,61718,-24282,0,61718
2024-06-03,006208,17660,0,-4460641,-4442981,3000,-4463641
2024-06-03,00631L,-107000,0,-68343,-175343,-4000,-64343
2024-06-03,00632R,2916000,0,-41501004,-38585004,-1950000,-39551004
2024-06-03,00633L,-757000,0,-117132,-874132,0,-117132
2024-06-03,00634R,0,0,25011,25011,0,25011
2024-06-03,00635U,-83000,0,-303702,-386702,0,-303702
2024-06-03,00636,206000,0,-320143,-114143,30000,-350143
2024-06-03,00636K,0,0,0,0,0,0
2024-06-03,00637L,-10665000,0,1562212,-9102788,-1235000,2797212
2024-06-03,00638R,-5000,0,105050,100050,0,105050
2024-06-03,00639,-43000,0,-14580,-57580,-10000,-4580
2024-06-03,00640L,-51000,0,257000,206000,0,257000
2024-06-03,00641R,0,0,93000,93000,0,93000
2024-06-03,00642U,-22920,0,-2538053,-2560973,0,-2538053
2024-06-03,00643,-37000,0,163019,126019,40000,123019
2024-06-03,00645,21180,0,1443557,1464737,0,1443557
2024-06-03,00646,-30885,0,-601792,-632677,-64000,-537792
2024-06-03,00647L,-1000,0,-69991,-70991,0,-69991
2024-06-03,00648R,0,0,183000,183000,0,183000
2024-06-03,00650L,185000,0,-1248737,-1063737,0,-1248737
2024-06-03,00651R,0,0,720000,720000,0,720000
2024-06-03,00652,70079,0,360740,430819,0,360740
2024-06-03,00653L,104000,0,614885,718885,0,614885
2024-06-03,00654R,0,0,-183351,-183351,0,-183351
2024-06-03,00655L,284000,0,-321,283679,0,-321
2024-06-03,00656R,0,0,48000,48000,0,48000
2024-06-03,00657,-2000,0,-51086,-53086,0,-51086
2024-06-03,00657K,0,0,0,0,0,0
2024-06-03,00660,0,0,-1000,-1000,0,-1000
2024-06-03,00661,5078,0,154000,159078,0,154000
2024-06-03,00662,-879535,0,-1075618,-1955153,0,-1075618
2024-06-03,00663L,0,0,1000,1000,0,1000
2024-06-03,00664R,0,0,-5582287,-5582287,-5840000,257713
2024-06-03,00665L,-334000,0,8301931,7967931,0,8301931
2024-06-03,00666R,5000,0,-39000,-34000,0,-39000
2024-06-03,00668,0,0,-69238,-69238,0,-69238
2024-06-03,00668K,0,0,0,0,0,0
2024-06-03,00669R,0,0,-1034750,-1034750,0,-1034750
2024-06-03,00670L,-12000,0,-926961,-938961,0,-926961
2024-06-03,00671R,-28000,0,2720900,2692900,0,2720900
2024-06-03,00673R,-15000,0,17610017,17595017,-16000,17626017
2024-06-03,00674R,0,0,875000,875000,0,875000
2024-06-03,00675L,-6000,0,-911833,-917833,0,-911833
2024-06-03,00676R,-10000,0,-687300,-697300,0,-687300
2024-06-03,00678,0,0,-59869,-59869,0,-59869
2024-06-03,00680L,2479000,0,3953504,6432504,990000,2963504
2024-06-03,00681R,-10000,0,106000,96000,-700000,806000
2024-06-03,00682U,0,0,13000,13000,0,13000
2024-06-03,00683L,-1000,0,20700,19700,0,20700
2024-06-03,00684R,0,0,1000,1000,0,1000
2024-06-03,00685L,-8000,0,-90822,-98822,0,-90822
2024-06-03,00686R,0,0,-47250,-47250,0,-47250
2024-06-03,00688L,637000,0,2300760,2937760,-496000,2796760
2024-06-03,00689R,0,0,-3000,-3000,0,-3000
2024-06-03,00690,53000,0,730763,783763,0,730763
2024-06-03,00692,-182000,0,179257,-2743,0,179257
2024-06-03,00693U,14000,0,-60194,-46194,0,-60194
2024-06-03,00700,68000,0,-164503,-96503,0,-164503
2024-06-03,00701,24000,0,230097,254097,0,230097
2024-06-03,00702,7000,0,113000,120000,0,113000
2024-06-03,00703,0,0,1435,1435,0,1435
2024-06-03,00706L,-14000,0,-644552,-658552,0,-644552
2024-06-03,00708L,-207000,0,-368015,-575015,0,-368015
2024-06-03,00709,0,0,6000,6000,0,6000
2024-06-03,00710B,147000,0,-81462,65538,0,-81462
2024-06-03,00711B,91000,0,-110100,-19100,0,-110100
2024-06-03,00712,4763350,0,-2749791,2013559,0,-2749791
2024-06-03,00713,-1562996,0,-1263032,-2826028,1000,-1264032
2024-06-03,00714,-5000,0,57142,52142,0,57142
2024-06-03,00715L,-3087000,0,-24648874,-27735874,0,-24648874
2024-06-03,00717,564000,0,-243000,321000,0,-243000
2024-06-03,00728,71000,0,17553,88553,0,17553
2024-06-03,00730,133000,0,-177000,-44000,0,-177000
2024-06-03,00731,37045,0,219711,256756,0,219711
2024-06-03,00733,145020,0,703404,848424,-1000,704404
2024-06-03,00735,-955,0,2000,1045,0,2000
2024-06-03,00736,75000,0,-75000,0,0,-75000
2024-06-03,00737,47000,0,-54005,-7005,0,-54005
2024-06-03,00738U,13000,0,-134813,-121813,0,-134813
