date,stock_id,foreign,trust,dealer,total,dealer_self,dealer_hedge
2025-03-06,0050,-10235781,650000,-2313062,-11898843,-58840,-2254222
2025-03-06,0051,-3983,0,-32426,-36409,1000,-33426
2025-03-06,0052,-1995,0,-217072,-219067,6000,-223072
2025-03-06,0053,-1000,0,-3105,-4105,0,-3105
2025-03-06,0055,12000,0,-23573,-11573,0,-23573
2025-03-06,0056,-559053,140000,-5481879,-5900932,-34000,-5447879
2025-03-06,0057,-1000,0,-3988,-4988,0,-3988
2025-03-06,0061,183000,0,150522,333522,0,150522
2025-03-06,006203,-1000,0,-4000,-5000,0,-4000
2025-03-06,006204,0,0,-2084,-2084,0,-2084
2025-03-06,006205,52000,0,-3720,48280,-20000,16280
2025-03-06,006206,74000,0,-94901,-20901,0,-94901
2025-03-06,006207,-1000,0,-143743,-144743,0,-143743
2025-03-06,006208,-899455,-45000,-7305101,-8249556,652000,-7957101
2025-03-06,00631L,-44990,0,-913882,-958872,0,-913882
2025-03-06,00632R,2993246,0,-2733119,260127,564000,-3297119
2025-03-06,00633L,262000,0,-180837,81163,0,-180837
2025-03-06,00634R,0,0,-383000,-383000,0,-383000
2025-03-06,00635U,34000,0,-128407,-94407,56000,-184407
2025-03-06,00636,50000,0,142324,192324,16000,126324
2025-03-06,00636K,0,0,0,0,0,0
2025-03-06,00637L,3447000,0,2182431,5629431,60000,2122431
2025-03-06,00638R,-15000,0,-8000,-23000,760000,-768000
2025-03-06,00639,61000,0,-516146,-455146,110000,-626146
2025-03-06,00640L,3000,0,298375,301375,0,298375
2025-03-06,00641R,0,0,-1445000,-1445000,0,-1445000
2025-03-06,00642U,-180914,0,-9910621,-10091535,-91000,-9819621
2025-03-06,00643,277000,0,-2785453,-2508453,0,-2785453
2025-03-06,00645,-1660,0,74711,73051,0,74711
2025-03-06,00646,-14657,0,-3464444,-3479101,1000,-3465444
2025-03-06,00647L,-1000,0,6786,5786,0,6786
2025-03-06,00648R,-30000,0,-805235,-835235,0,-805235
2025-03-06,00650L,2958000,0,5466000,8424000,0,5466000
2025-03-06,00651R,-2000,0,-4544500,-4546500,0,-4544500
2025-03-06,00652,-72000,0,-288301,-360301,2000,-290301
2025-03-06,00653L,-34000,0,-370951,-404951,0,-370951
2025-03-06,00654R,0,0,168049,168049,0,168049
2025-03-06,00655L,80000,0,462571,542571,0,462571
2025-03-06,00656R,0,0,-22891,-22891,0,-22891
2025-03-06,00657,66000,0,-62989,3011,0,-62989
2025-03-06,00657K,0,0,0,0,0,0
2025-03-06,00660,0,0,-10000,-10000,0,-10000
2025-03-06,00661,-60000,0,17683,-42317,0,17683
2025-03-06,00662,172014,0,-3783924,-3611910,26000,-3809924
2025-03-06,00663L,27000,0,-29636,-2636,0,-29636
2025-03-06,00664R,0,0,5929516,5929516,-92000,6021516
2025-03-06,00665L,9608000,0,22414353,32022353,113000,22301353
2025-03-06,00666R,-10000,0,-1758421,-1768421,0,-1758421
2025-03-06,00668,-5000,0,405965,400965,1000,404965
2025-03-06,00668K,0,0,0,0,0,0
2025-03-06,00669R,0,0,-108620,-108620,0,-108620
2025-03-06,00670L,111207,0,-565123,-453916,-50000,-515123
2025-03-06,00671R,0,0,2272050,2272050,0,2272050
2025-03-06,00673R,0,0,32551527,32551527,-140000,32691527
2025-03-06,00674R,0,0,130430,130430,0,130430
2025-03-06,00675L,247000,0,-931490,-684490,-2000,-929490
2025-03-06,00676R,0,0,-189765,-189765,0,-189765
2025-03-06,00678,0,0,-15948,-15948,0,-15948
2025-03-06,00680L,107000,0,1007257,1114257,920000,87257
2025-03-06,00681R,0,0,-3810,-3810,0,-3810
2025-03-06,00682U,0,0,-6591,-6591,0,-6591
2025-03-06,00683L,-10000,0,-102896,-112896,0,-102896
2025-03-06,00684R,0,0,120258,120258,0,120258
2025-03-06,00685L,10000,0,-102855,-92855,2000,-104855
2025-03-06,00686R,2000,0,-2100900,-2098900,0,-2100900
2025-03-06,00688L,218000,0,-1190140,-972140,0,-1190140
2025-03-06,00689R,52000,0,-94000,-42000,0,-94000
2025-03-06,00690,67000,0,-521736,-454736,0,-521736
2025-03-06,00692,-159970,0,-1099715,-1259685,0,-1099715
2025-03-06,00693U,84000,0,-33327,50673,0,-33327
2025-03-06,00700,320000,0,223405,543405,0,223405
2025-03-06,00701,-4000,0,292368,288368,0,292368
2025-03-06,00702,0,0,-27985,-27985,0,-27985
2025-03-06,00703,-1000,0,35967,34967,0,35967
2025-03-06,00706L,0,0,4626935,4626935,0,4626935
2025-03-06,00708L,97000,0,-33237,63763,5000,-38237
2025-03-06,00709,0,0,-10661,-10661,0,-10661
2025-03-06,00710B,0,0,-77741,-77741,0,-77741
2025-03-06,00711B,-1000,0,-811,-1811,0,-811
2025-03-06,00712,-1466000,0,864692,-601308,0,864692
2025-03-06,00713,320010,650000,-6837933,-5867923,519000,-7356933
2025-03-06,00714,0,0,24946,24946,0,24946
2025-03-06,00715L,-1582000,0,-75574318,-77156318,0,-75574318
2025-03-06,00717,-1000,0,-13000,-14000,0,-13000
2025-03-06,00728,-66000,0,-57469,-123469,0,-57469
2025-03-06,00730,9000,0,166207,175207,0,166207
2025-03-06,00731,0,0,157601,157601,0,157601
2025-03-06,00733,-158000,0,-714382,-872382,0,-714382
2025-03-06,00735,-3000,0,3000,0,0,3000
2025-03-06,00736,10000,0,-10000,0,1000,-11000
2025-03-06,00737,57000,0,-86653,-29653,0,-86653
2025-03-06,00738U,-8000,0,308786,300786,0,308786
2025-03-06,00739,2000,0,48000,50000,0,48000
2025-03-06,00752,2360000,0,776575,3136575,0,776575
2025-03-06,00753L,43870000,0,11156068,55026068,0,11156068
2025-03-06,00757,-303897,-46000,-5007486,-5357383,-36000,-4971486
2025-03-06,00762,41044,0,-370663,-329619,0,-370663
2025-03-06,00763U,81000,0,442054,523054,0,442054
2025-03-06,00770,98070,0,-978115,-880045,0,-978115
2025-03-06,00771,0,0,-13040,-13040,0,-13040
2025-03-06,00775B,-1000,0,-1000,-2000,0,-1000
2025-03-06,00783,5000,0,95744,100744,0,95744
2025-03-06,00830,-1675846,0,-7857746,-9533592,72000,-7929746
2025-03-06,00850,-203977,0,-724584,-928561,0,-724584
2025-03-06,00851,6000,0,-17000,-11000,0,-17000
2025-03-06,00852L,-31000,0,308000,277000,0,308000
2025-03-06,00861,-85000,0,40739,-44261,0,40739
2025-03-06,00865B,2000,0,952,2952,0,952
2025-03-06,00875,-40000,0,41465,1465,0,41465
2025-03-06,00876,-4000,0,-69554,-73554,0,-69554
2025-03-06,00878,-2247457,0,-15520861,-17768318,-4085000,-11435861
2025-03-06,00881,58130,0,-1587272,-1529142,305000,-1892272
2025-03-06,00882,5406000,0,-67388,5338612,0,-67388
2025-03-06,00885,1007000,0,1631573,2638573,-10000,1641573
2025-03-06,00891,-276950,0,-1713043,-1989993,0,-1713043
2025-03-06,00892,-16000,0,-163574,-179574,0,-163574
2025-03-06,00893,1130000,0,-3307730,-2177730,-9000,-3298730
2025-03-06,00894,212100,0,-645266,-433166,0,-645266
2025-03-06,00895,68000,0,-590959,-522959,0,-590959
2025-03-06,00896,-33000,0,-746643,-779643,0,-746643
2025-03-06,00897,18000,0,59329,77329,0,59329
2025-03-06,00898,178000,0,-157000,21000,0,-157000
2025-03-06,00899,18000,0,7000,25000,0,7000
2025-03-06,00900,-620000,0,408157,-211843,0,408157
2025-03-06,00901,-10000,0,29838,19838,0,29838
2025-03-06,00902,320000,0,-267582,52418,0,-267582
2025-03-06,00903,76000,0,143586,219586,0,143586
2025-03-06,00904,-27000,0,-5431,-32431,0,-5431
2025-03-06,00905,-85774,0,-267404,-353178,0,-267404
2025-03-06,00907,-26000,0,1654150,1628150,0,1654150
2025-03-06,00908,-39000,0,7919,-31081,0,7919
2025-03-06,00909,5728112,0,-5117550,610562,40000,-5157550
2025-03-06,00910,206170,0,-301070,-94900,0,-301070
2025-03-06,00911,-11000,0,-54604,-65604,0,-54604
2025-03-06,00912,35000,0,190718,225718,0,190718
2025-03-06,00913,-9000,0,-53911,-62911,0,-53911
2025-03-06,00915,278111,0,7253902,7532013,-41000,7294902
2025-03-06,00916,68000,0,-227690,-159690,0,-227690
2025-03-06,00917,-58989,0,55210,-3779,0,55210
2025-03-06,00918,148000,0,-11281024,-11133024,0,-11281024
2025-03-06,00919,-7105604,0,-46547511,-53653115,4842000,-51389511
2025-03-06,00920,325000,0,-325215,-215,0,-325215
2025-03-06,00921,101000,0,1181069,1282069,0,1181069
2025-03-06,00922,-2900537,0,-2220451,-5120988,0,-2220451
2025-03-06,00923,-49970,0,-1218493,-1268463,0,-1218493
2025-03-06,00924,176315,0,-4334782,-4158467,0,-4334782
2025-03-06,00925,0,0,200,200,0,200
2025-03-06,00926,-1351000,0,849119,-501881,0,849119
2025-03-06,00927,275000,0,-345835,-70835,0,-345835
2025-03-06,00929,9298661,0,28692634,37991295,-45000,28737634
2025-03-06,00930,-14000,0,-488482,-502482,0,-488482
2025-03-06,00932,174000,0,1244341,1418341,0,1244341
2025-03-06,00934,1682000,0,13496108,15178108,0,13496108
2025-03-06,00935,186000,0,-1262714,-1076714,0,-1262714
2025-03-06,00936,96000,0,2422373,2518373,10000,2412373
2025-03-06,00938,109000,0,1375000,1484000,0,1375000
2025-03-06,00939,1199000,0,13318778,14517778,0,13318778
2025-03-06,00940,2435900,0,51763934,54199834,-30000,51793934
2025-03-06,00941,2677000,0,-1528630,1148370,0,-1528630
2025-03-06,00943,0,0,768346,768346,0,768346
2025-03-06,00944,-9000,0,763467,754467,0,763467
2025-03-06,00945B,-2968000,0,-2399531,-5367531,0,-2399531
2025-03-06,00946,143000,0,5602364,5745364,104000,5498364
2025-03-06,00947,-40000,0,-83853,-123853,0,-83853
2025-03-06,00949,1449512,0,1225713,2675225,0,1225713
2025-03-06,00951,-2333000,0,15853,-2317147,0,15853
2025-03-06,00952,41000,0,955003,996003,0,955003
2025-03-06,00953B,-21122300,0,-90345499,-111467799,110000,-90455499
2025-03-06,00954,-54000,0,-312276,-366276,0,-312276
2025-03-06,00956,95000,0,-188620,-93620,0,-188620
2025-03-06,00960,109000,0,209491,318491,0,209491
2025-03-06,00961,-1000,0,600471,599471,0,600471
2025-03-06,00962,-22000,0,204502,182502,0,204502
2025-03-06,00963,11000,0,-80273,-69273,0,-80273
2025-03-06,00964,-376000,0,400719,24719,0,400719
2025-03-06,00965,7005000,0,10206584,17211584,749000,9457584
2025-03-06,00971,-17522,0,-1524690,-1542212,0,-1524690
2025-03-06,00972,195000,0,-199592,-4592,0,-199592
2025-03-06,009800,189000,0,-3679691,-3490691,0,-3679691
2025-03-06,009801,6000,0,-2667805,-2661805,0,-2667805
2025-03-06,01010T,46000,0,0,46000,0,0
2025-03-06,020019,0,0,2000,2000,0,2000
2025-03-06,02001L,0,0,-6000,-6000,0,-6000
2025-03-06,02001R,0,0,-163000,-163000,0,-163000
2025-03-06,020020,0,0,-17000,-17000,0,-17000
2025-03-06,020028,0,0,22000,22000,0,22000
2025-03-06,020029,-10000,0,13000,3000,0,13000
2025-03-06,020030,0,0,-1000,-1000,0,-1000
2025-03-06,020031,0,0,8000,8000,0,8000
2025-03-06,020034,0,0,-19000,-19000,0,-19000
2025-03-06,020037,0,0,-3000,-3000,0,-3000
2025-03-06,020038,0,0,-1000,-1000,0,-1000
2025-03-06,020039,0,0,-81000,-81000,0,-81000
2025-03-06,1101,5348289,240000,-589494,4998795,-258000,-331494
2025-03-06,1102,862926,-12929,52184,902181,-61294,113478
2025-03-06,1103,152401,0,7325,159726,7325,0
2025-03-06,1104,25130,1000,4909,31039,4909,0
2025-03-06,1108,0,0,0,0,0,0
2025-03-06,1109,-9000,0,-1525,-10525,-1525,0
2025-03-06,1110,60000,0,0,60000,0,0
2025-03-06,1201,48000,0,5000,53000,5000,0
2025-03-06,1203,-190000,0,0,-190000,0,0
2025-03-06,1210,-64876,141000,6000,82124,7000,-1000
2025-03-06,1215,90667,-2000,0,88667,0,0
2025-03-06,1216,1123612,549686,57554,1730852,41000,16554
2025-03-06,1217,66000,0,4733,70733,4733,0
2025-03-06,1218,53000,0,5000,58000,5000,0
2025-03-06,1219,78000,0,3000,81000,3000,0
2025-03-06,1220,13000,0,0,13000,0,0
2025-03-06,1225,146000,0,3000,149000,3000,0
2025-03-06,1227,76083,3000,9000,88083,9000,0
2025-03-06,1229,-326220,3000,7493,-315727,7493,0
2025-03-06,1231,-73980,1000,-3840,-76820,-3840,0
2025-03-06,1232,6018,0,3990,10008,3990,0
2025-03-06,1233,-1000,0,0,-1000,0,0
2025-03-06,1234,-14000,0,-180,-14180,0,-180
2025-03-06,1235,-1000,0,0,-1000,0,0
2025-03-06,1256,1000,0,1000,2000,1000,0
2025-03-06,1301,-388109,139580,-1306148,-1554677,312903,-1619051
2025-03-06,1303,-4216419,147989,-157352,-4225782,198239,-355591
2025-03-06,1304,-525000,0,10914,-514086,10914,0
2025-03-06,1305,-143875,0,4996,-138879,4996,0
2025-03-06,1307,-1228500,0,375477,-853023,-7000,382477
2025-03-06,1308,-12000,-28437,4776,-35661,4776,0
2025-03-06,1309,-328000,0,2598,-325402,2598,0
2025-03-06,1310,-70999,0,2793,-68206,2793,0
2025-03-06,1312,-1063022,0,13857,-1049165,-15143,29000
2025-03-06,1313,-1370000,0,12000,-1358000,12000,0
2025-03-06,1314,-5191000,0,92699,-5098301,121548,-28849
2025-03-06,1316,-1180000,0,-2624,-1182624,-2624,0
2025-03-06,1319,11049,126000,-213901,-76852,-159342,-54559
2025-03-06,1321,-35000,0,-2000,-37000,-2000,0
2025-03-06,1323,4000,0,0,4000,0,0
2025-03-06,1324,-1000,0,0,-1000,0,0
2025-03-06,1325,-66000,0,-3000,-69000,-3000,0
2025-03-06,1326,-6885659,67736,-1347975,-8165898,-190224,-1157751
2025-03-06,1337,-8000,0,0,-8000,0,0
2025-03-06,1338,1,0,0,1,0,0
2025-03-06,1339,-1000,0,1000,0,1000,0
2025-03-06,1340,100,0,5000,5100,5000,0
2025-03-06,1342,5019,0,0,5019,0,0
2025-03-06,1402,-980651,744135,104388,-132128,148000,-43612
2025-03-06,1409,-290002,5000,15017,-269985,15017,0
2025-03-06,1410,-3000,0,0,-3000,0,0
2025-03-06,1413,-10000,0,12000,2000,12000,0
2025-03-06,1414,-62000,0,-2000,-64000,-2000,0
2025-03-06,1416,5000,0,0,5000,0,0
2025-03-06,1417,-4000,0,0,-4000,0,0
2025-03-06,1419,-11000,0,3000,-8000,3000,0
2025-03-06,1423,0,0,-1000,-1000,-1000,0
2025-03-06,1432,8003,0,0,8003,0,0
2025-03-06,1434,155112,0,18000,173112,18000,0
2025-03-06,1436,-219500,0,-31068,-250568,-9000,-22068
2025-03-06,1437,-6000,0,0,-6000,0,0
2025-03-06,1438,-21000,0,0,-21000,0,0
2025-03-06,1440,-185837,6000,14659,-165178,14659,0
2025-03-06,1441,2000,0,0,2000,0,0
2025-03-06,1442,242163,31000,10784,283947,10811,-27
2025-03-06,1444,-111000,0,9090,-101910,9090,0
2025-03-06,1445,1000,0,0,1000,0,0
2025-03-06,1446,-80000,0,-5000,-85000,-5000,0
2025-03-06,1447,-142000,0,0,-142000,0,0
2025-03-06,1449,114000,0,0,114000,0,0
2025-03-06,1451,1000,0,0,1000,0,0
2025-03-06,1452,1000,0,0,1000,0,0
2025-03-06,1453,-10000,0,0,-10000,0,0
2025-03-06,1454,2000,0,0,2000,0,0
2025-03-06,1455,-74000,0,4997,-69003,4997,0
2025-03-06,1456,-3000,0,-3000,-6000,-3000,0
2025-03-06,1457,89000,0,0,89000,0,0
2025-03-06,1459,146000,0,3999,149999,3999,0
2025-03-06,1460,18000,0,0,18000,0,0
2025-03-06,1463,47000,0,0,47000,0,0
2025-03-06,1464,-279000,0,-11000,-290000,-11000,0
2025-03-06,1465,5000,0,-2000,3000,-2000,0
2025-03-06,1466,-7000,0,-18,-7018,-18,0
2025-03-06,1467,15000,0,0,15000,0,0
2025-03-06,1468,-2000,0,0,-2000,0,0
2025-03-06,1471,-20000,0,-8000,-28000,-8000,0
2025-03-06,1472,12000,0,1000,13000,1000,0
2025-03-06,1473,8000,0,-49000,-41000,-49000,0
2025-03-06,1474,-5000,0,0,-5000,0,0
2025-03-06,1475,-8000,0,-1000,-9000,-1000,0
2025-03-06,1476,-226188,75,-18028,-244141,-9000,-9028
2025-03-06,1477,29585,175181,-7431,197335,-13000,5569
2025-03-06,1503,-653984,1000,-58691,-711675,-41402,-17289
2025-03-06,1504,-89255,267773,76317,254835,53000,23317
2025-03-06,1506,-1000,0,0,-1000,0,0
2025-03-06,1513,-2103270,-7000,-47566,-2157836,2455,-50021
2025-03-06,1514,-1099975,0,-38700,-1138675,-1919,-36781
2025-03-06,1515,-63940,0,-1,-63941,-1,0
2025-03-06,1516,2000,0,0,2000,0,0
2025-03-06,1517,-5000,0,2131,-2869,2131,0
2025-03-06,1519,-858000,4000,-103755,-957755,-2820,-100935
2025-03-06,1521,-1000,0,0,-1000,0,0
2025-03-06,1522,-985859,0,-80390,-1066249,-50281,-30109
2025-03-06,1524,109000,0,0,109000,0,0
2025-03-06,1525,0,0,0,0,0,0
2025-03-06,1526,2000,0,0,2000,0,0
2025-03-06,1527,-26000,0,-2000,-28000,-2000,0
2025-03-06,1528,386000,0,-9342,376658,-9342,0
2025-03-06,1529,-71711,0,-843,-72554,-843,0
2025-03-06,1530,-3000,0,0,-3000,0,0
2025-03-06,1531,-3000,0,1653,-1347,1653,0
2025-03-06,1532,-393568,0,-9311,-402879,2689,-12000
2025-03-06,1533,3645,0,1000,4645,1000,0
2025-03-06,1535,3000,-2244,0,756,0,0
2025-03-06,1536,-2433000,0,335911,-2097089,255580,80331
2025-03-06,1537,8021,0,0,8021,0,0
2025-03-06,1539,-94000,0,-4000,-98000,-4000,0
2025-03-06,1540,-239800,0,-2,-239802,-2,0
2025-03-06,1558,77000,0,0,77000,0,0
2025-03-06,1560,-69992,-75000,-1772,-146764,7502,-9274
2025-03-06,1563,189000,0,1000,190000,1000,0
2025-03-06,1568,30000,0,0,30000,0,0
2025-03-06,1582,-93969,-3000,-1566,-98535,1620,-3186
2025-03-06,1583,1000,0,0,1000,0,0
2025-03-06,1587,-163000,0,0,-163000,0,0
2025-03-06,1589,46000,0,1000,47000,1000,0
2025-03-06,1590,-109245,-634,-140,-110019,2000,-2140
2025-03-06,1597,-246980,0,1849,-245131,0,1849
2025-03-06,1598,-346300,0,740,-345560,740,0
2025-03-06,1603,-52941,0,-8000,-60941,21000,-29000
2025-03-06,1604,24000,0,3000,27000,3000,0
2025-03-06,1605,-15297638,-14986,-707085,-16019709,-220000,-487085
2025-03-06,1608,-858000,0,4980,-853020,5311,-331
2025-03-06,1609,-1271932,-12422,-44232,-1328586,20855,-65087
2025-03-06,1611,59000,0,2999,61999,2999,0
2025-03-06,1612,-205922,0,3545,-202377,3545,0
2025-03-06,1614,6000,0,0,6000,0,0
2025-03-06,1615,-6000,0,0,-6000,0,0
2025-03-06,1616,27000,0,0,27000,0,0
2025-03-06,1617,-40000,0,0,-40000,0,0
2025-03-06,1618,-253995,0,-11523,-265518,-3000,-8523
2025-03-06,1626,-1000,0,0,-1000,0,0
2025-03-06,1702,141050,0,22000,163050,22000,0
2025-03-06,1707,-14977,-2000,1000,-15977,1000,0
2025-03-06,1708,82067,0,-72091,9976,10846,-82937
2025-03-06,1709,18000,0,0,18000,0,0
2025-03-06,1710,-543000,0,-404933,-947933,-404933,0
2025-03-06,1711,-77000,0,-6562,-83562,0,-6562
2025-03-06,1712,-349898,-14687,-21518,-386103,8482,-30000
2025-03-06,1713,9000,0,0,9000,0,0
