r,arm,rep,cagr,mdd,turn_n,turn_sum,cost_sum,w_mean,eq_sha,trough_i
0,W_shuf,21,0.27865586754349625,-0.31269710582639504,113,31.852395987420692,0.18633651652641103,0.41229123086930447,6ee72c2b0a15bcc4335feafc257ee3c07f8ae8e97a349ddc2acbf0c70b262d3a,747
0,W_shuf,22,0.26754118155205564,-0.3149287795422125,113,25.699483597845514,0.1503419790473963,0.4116849975150009,9eb4ab7c6d0756d0629e884216b162325210a823852c1a3e1420987c06663f2c,1386
0,W_shuf,23,0.25963299688265895,-0.32239500064835686,113,24.747102944536316,0.14477055222553745,0.4134974661168559,20b4b8689a23e7cd2d67d3677ca44a97144b850d7fbbe0202b9ca4810c94cebe,747
0,W_shuf,24,0.2531437234407863,-0.318769257369686,113,26.541845342449022,0.15526979525332682,0.4114063871097029,1f9f69f5575b28b7f9079ff47f7ffb3986277ca5a5b5ba80fd786f6364321ee4,747
0,W_shuf,25,0.2695063818910264,-0.3134795130120958,113,29.808512766152962,0.17437979968199485,0.4123696746755859,9e41606b5e04502110c75275dde378a2cf49b9d880215a5a612aba2f591b14be,747
0,W_shuf,26,0.2641155865483267,-0.30974684723176915,113,28.08204427897271,0.16427995903199033,0.4134449126021347,84acd590c6ced43c62467bf2227bef37f7426e03bd162c226a16471e069d1385,747
0,W_shuf,27,0.28173804256087065,-0.312223342693694,113,32.88126280696294,0.19235538742073321,0.41339151667011026,ebf39286a825ac644b8e453e835bce873345f2f755f88dc5b5abc9bcb4764b23,747
0,W_shuf,28,0.2592472346282828,-0.321158144205459,113,24.570717380752964,0.14373869667740485,0.41197621473265045,428c9e039b5a2fd792f5093bfd6d857a31a37b3bb856f43a83d0690d35c606f7,747
0,W_shuf,29,0.2613937291728905,-0.32534324074907406,113,25.732908601192957,0.1505375153169788,0.4132023765187549,a44ce7a4aafcf423227ae98e23d280cc44306f91b5bd4ae3c7bd2a744eee9c56,747
1,R_eq,-1,0.28386828223836,-0.31283081238905425,113,8.412876717900925,0.049215328799720404,0.4213313609923362,3b877f0943a05b7bbe9d64ac778d7a272bd188b04809f1fc8f7b6410e4774380,1975
1,R_tv,-1,0.30488990001913274,-0.37528400704613624,110,22.45179545464633,0.13134300340968105,0.7142658013362615,433c1dc4b4b3c9c0cfde8f5b50e2698545126d41aacfd7ad8807f1a0c2678d1d,1975
1,R_rp,-1,0.2838682822383427,-0.3128308123890537,113,8.412876717892209,0.04921532879966943,0.42133136099233215,c8424f5bce95ec2f7d34b76fe93d7a1b0a0045a63bff246a3588ec42b31688ce,1975
1,W_fix,-1,0.2923777105543368,-0.3103605070882722,113,5.309163803802974,0.0310586082522474,0.5,dfee25e2239331b1a7457309594e4bbf357a74b44d407dbc263dd99a8c044e30,1975
1,W0,-1,0.24020209886370614,-0.3395700527611012,0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386
1,W1,-1,0.33082465821743323,-0.3693403626630284,0,0.0,0.0,1.0,3ceb9fc29e3fd4fa9babc89085113251013628075b696611ca51012fbe8f510d,1975
1,W_shuf,0,0.2795631200225297,-0.31073499663761456,113,22.48289854842521,0.1315249565082875,0.42083177859793547,00ccdc23a2cb1497c0804e982e0464ad3212d743a5b8c72d4e14ff548cea184c,1386
1,W_shuf,1,0.2739788812405133,-0.3131466420113712,113,23.62874519265999,0.13822815937706096,0.4211312802931649,3888994d83b8d6dc9a54e02480ac0b5f7c11b60cce562a723a8c363340969436,1975
1,W_shuf,2,0.2787397797281357,-0.3059519625218233,113,22.028047422385818,0.128864077420957,0.42229744638707245,3392f51d5b0f2e6acda6cbdb051f2f1a2a56a751bb1753ae73560def668adcda,1975
1,W_shuf,3,0.2731645899149855,-0.3104110239232519,113,21.99714513397516,0.1286832990337547,0.42165343847448133,3c1f799fd96a0bd6b7351e17834d6f0ed24574f1ea13b3901259c53d87fb21be,1386
1,W_shuf,4,0.2741976205771437,-0.30613575856051795,113,24.071921131178158,0.14082073861739225,0.420912084913682,208e7ea4bcfb1478971c35cb90effef7ce7f5f09780d852296f2d63b9a97e4d2,1975
1,W_shuf,5,0.2900561440297049,-0.3094728722610279,113,25.463368382120102,0.14896070503540262,0.4208049147055124,b4744b4602a3f0a293abf13429977445c7d76023423a8f69b108203c3cdfabee,1386
1,W_shuf,6,0.29451579673783423,-0.30796197290707794,113,24.786524579165615,0.14500116878811883,0.42033904466380567,80d9b1de8fe623268ea199c8ec5545828807b363b91d0880a506797185866be1,1975
1,W_shuf,7,0.26931154563203474,-0.31381951727988094,113,21.414705828485815,0.125276029096642,0.42163388547029224,6e1aeecb6080d83db9a71e12e20c20482d347632aeeb9c2b33898a8a213835e0,1386
1,W_shuf,8,0.28040569832506157,-0.30438540959540394,113,25.67726980457277,0.15021202835675068,0.42084678634064104,e33d0a160f27368f1c709ab7e0e5e7c0a4ab315ef70f7a48c18ac5d3ab036743,1386
1,W_shuf,9,0.2805886016972645,-0.3171654635346658,113,21.992338174148994,0.12865517831877163,0.41985540046371617,400cc26107b2ee2397fa2c04e2f3c7df7433d9d731f74afb5601ce8fc43eaa38,1386
1,W_shuf,10,0.27313465798360603,-0.3053535814514143,113,21.88054893054759,0.1280012112437034,0.4205837763553994,58c427013dfc440f929b443322e6ae27a46654cacebf65f83bb316616d2b4709,1386
1,W_shuf,11,0.28503864422631686,-0.3033796806705382,113,24.945110536780305,0.14592889664016476,0.421599505151133,de1dd284d9c1f541c06f30264b48f04372733f9d5d827e78e9c4523c1cb58e60,747
1,W_shuf,12,0.27037435447512115,-0.31049925039133214,113,20.840110285015427,0.12191464516734024,0.4197636753278786,a505d57971a6c20491acfd54a3fc2b2f01d4dda9b13e6e183621f97954baadcb,1386
1,W_shuf,13,0.27952966160212234,-0.30891346427827365,113,22.685941252991682,0.13271275633000135,0.4202591545611296,fb97f20018690caaa9a60903041cde33c40429b4d5f2e221940706bf8212bd99,1386
1,W_shuf,14,0.2792283612612636,-0.3094033117770421,113,20.163525159777294,0.11795662218469719,0.42032228667734567,4da07bf3d4608726ab0db86355667d3236a577a50454a33cab33d11d1cb7aeea,1975
1,W_shuf,15,0.272333704748315,-0.3079762892083073,113,21.08665165463396,0.12335691217960869,0.4206310837241663,dfb5c4cc8e25ed931346d11984c6cda29b556c57a49ad33167119cec8d1f5e42,1386
1,W_shuf,16,0.27830210563741864,-0.32261229063495817,113,19.932028158793187,0.11660236472894017,0.42189523902264753,e9bbac94012f4aebf9193f96738c7e17745150c27ab7f1c4b4663fe462050170,1975
1,W_shuf,17,0.2810343080566262,-0.3105501248164738,113,21.989120266117517,0.12863635355678749,0.42069949998562894,276881a487e997bd0ec286c9d23b86d8be5f94fbdedfcdcdb2a15cf3fa0a4efb,1386
1,W_shuf,18,0.27654872010907794,-0.31954600984403125,113,25.03022941085225,0.14642684205348566,0.42117230056332844,5d0dc871f3c768ef59a5a84c89f7c435d27c05b5aef2a800368b2d20446970dd,1975
1,W_shuf,19,0.2789122151936081,-0.30920639935420025,113,22.735003418304963,0.13299976999708407,0.4213830604672593,71709b9c5a340eed99f4445b31f83c2ad76ca5f2018ab4646485f9442554ad37,1386
1,W_shuf,20,0.28667354823948643,-0.30950492254435735,113,25.09581617358824,0.1468105246154912,0.42268366091273724,2ca2425da4c6ebcc780193cd2df4ff2525d4ebb355f16078bab28ca1d595d4af,1975
1,W_shuf,21,0.27674096030539763,-0.31244198142683016,113,20.194064783214994,0.11813527898180773,0.42168581445262754,209fbde2d1a344cc25c64819b1ff19df9b288194f27e7799a8325b5dbf8759bb,1975
1,W_shuf,22,0.2795890579188647,-0.3188762958354767,113,23.92692595838795,0.1399725168565695,0.4199388763531821,8d7f6da0ebd9166f4f445c03127666713e3db0eeb7e2bf096821b0cbb7663796,1975
1,W_shuf,23,0.2829510500233452,-0.2991981191118511,113,26.143758693095076,0.1529409883546062,0.42083619208153633,55e7ba1db063a0a5c47e4226baa1d387bf2f6c74708b5107e0abd404b032c8f1,1386
1,W_shuf,24,0.2831785153894444,-0.30481121867350924,113,23.617203331035867,0.13816063948655982,0.4208122019048554,9d1d27fbcb457198092d2c0f1e0709079070a24e964c01e521e3364aefe93fe5,1386
1,W_shuf,25,0.2890283836213914,-0.3048492649117885,113,25.56287957083373,0.1495428454893773,0.42177294237746615,07e84866e737a57522f1bf24f791c9287904ddc66abea996d7303e1e5de4b398,1975
1,W_shuf,26,0.28500873915598945,-0.3056816575580559,113,21.805613963622513,0.1275628416871917,0.42037418987818576,cc55bab8a501b08817c2e5b0554870aed39328d9fb0e3ab7b081370147441c52,1975
1,W_shuf,27,0.2829433818837701,-0.3066522378711313,113,21.14434293781567,0.12369440618622167,0.4203138890011558,35fc6845b991e4094319eb424f1ab76a77ce0e15980fcb6faf5432c2caf464f5,1386
1,W_shuf,28,0.2795008597387074,-0.3084255018517697,113,22.599206331351944,0.13220535703840885,0.42095829370774523,9c40addea0bb829b2e7c4a0b3bfc118e7fc81a1be33ae8797e41ad5fb6ecb4eb,1975
1,W_shuf,29,0.2783892394520968,-0.30510091942059603,113,22.52409170960191,0.1317659365011712,0.42060501174768594,f8855af5d87932037c65243150d039c22424e01378f15780f609c245ceee6e57,1386
2,R_eq,-1,0.3028134132142397,-0.3522573070936614,113,11.467191654939082,0.06708307118139363,0.41133354401988537,b4caf2f4ad06ff96cd53f5ddf500689f478f52319df2b420c822a3a0769e5a11,1975
2,R_tv,-1,0.3423680770557671,-0.4180564230975723,101,27.47177526596089,0.16070988530587121,0.6821848163035411,a38267c34302e9f2d0556a40cda9d06f957a3f7881a71871c5e9b6116ccbcaa5,1975
2,R_rp,-1,0.30281341321425526,-0.35225730709364833,113,11.467191654928378,0.06708307118133101,0.4113335440198563,dfdabb0114816fe1fc0db9fcf3c6bfa9db6ff28fbacf9ff326d3bcb72eab9c6f,1975
2,W_fix,-1,0.3144317303988462,-0.3417588064812252,113,6.2832122859368695,0.03675679187273068,0.5,3af95da1ff3c05ce11a588bf8bb4c2e54e7b295bc3383d56a464b26b3845eb27,1975
2,W0,-1,0.24020209886370614,-0.3395700527611012,0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386
2,W1,-1,0.37163711047419157,-0.4177226366560118,0,0.0,0.0,1.0,d105a964b5c40bf5828fc556e8435bd0b2d3bcfe6ac9f98bc24ca6a4a96b7ab5,1975
2,W_shuf,0,0.2841274439325734,-0.32697078017982195,113,33.37857346315331,0.19526465475944688,0.41196974100755074,c66e96f4418a41c9f8eb1dd7cf6cce4009ce561890780926f75c850cfc589cb3,1975
2,W_shuf,1,0.3059734931988556,-0.3283350181371544,113,34.210083380688815,0.20012898777702956,0.4115312056856368,d4365a99d173dde4bc14b4a7c2c462c8e9eebeb4d5c8a73b95bdf902ad74b13f,1975
2,W_shuf,2,0.2918792524671219,-0.34367458226600545,113,34.20791977066645,0.2001163306583987,0.410395000255951,e7f398e8f3fc6794f2b4bbdffce8ad2358dadfc020e7424669fc45cbdb276b90,1975
2,W_shuf,3,0.28730324682450137,-0.3393904620707396,113,37.93030352259843,0.22189227560720082,0.4107291257449111,82358716bfb786d083202ab997932be725e26f2e098493a0bf8d69774ae60043,1975
2,W_shuf,4,0.2984497828838897,-0.3436105788650798,113,36.84287280130817,0.21553080588765278,0.41112052606490174,537580b86075226f350b3d2b3a3af0d90c0b143fd5d90a1302c9d2a630016093,1975
2,W_shuf,5,0.30464603497417975,-0.31936114690363104,113,37.88968571960551,0.2216546614596922,0.41318435651262614,a787ef1dee9ba9a5a8839d96859e6cbf211ed6e630c98a0809e045cd2e4fd5ec,747
2,W_shuf,6,0.2855850152128727,-0.3370194875165301,113,34.3668914969736,0.20104631525729558,0.41059175205750414,38a62c3dcb6d69fd209f5f0f06e83d615a1bc9548f06362b85a28cf7b58c7b09,1975
2,W_shuf,7,0.30148116776827383,-0.33683846706337744,113,35.427334636989734,0.20724990762638998,0.41141023486639966,8036ba513effb51ad392f5e9daa9897ac13fb362dcc23c6ca0874ce98d478d47,1975
2,W_shuf,8,0.28783271186082904,-0.34001379631159817,113,35.15127087345467,0.20563493460970983,0.4109135954641048,d9a6270d33df0002f48fffbf94f83a1aa211498f68ef5ab8ca4926ed63433142,1975
2,W_shuf,9,0.3029210044881283,-0.3392059433233285,113,30.572778780182972,0.1788507558640704,0.4099346115242808,768abe837c24e3198ff9013ba09fd57fe592992c4422acf23b46a022cd5beb36,1975
2,W_shuf,10,0.28831568166590293,-0.32452795519444005,113,26.540511094621834,0.15526198990353773,0.4111838202744934,97ae1d857cba05932544a8b155494060fcde2581b1269371ee08e62a70938828,1975
2,W_shuf,11,0.30408012814326146,-0.31703061261470594,113,36.72976265928617,0.21486911155682412,0.41236596851516705,c406614671ae39ee49eb1f55452c87ae1e284cf2a74e3cc34efca3aea717c316,1975
2,W_shuf,12,0.29564651480402926,-0.3318528688358207,113,31.610540952395837,0.1849216645715157,0.41126115826705173,fcb047ffb993d2d49ad35949d698250ae09f2c3c219f2129fd3331e833941909,1975
2,W_shuf,13,0.3035723474252845,-0.32683284721472877,113,34.02220140797354,0.19902987823664522,0.41233526157885353,5e1e17fbebea44878b420c575ec269d7a754684cba534e8a7781686847b441bf,1975
2,W_shuf,14,0.3046345050931212,-0.32350679403117477,113,37.35447486738643,0.2185236779742106,0.41100169541614656,f038e952c1e86812878bfe8a84a755b1519180b7323100b0aa97381237510d4d,1975
2,W_shuf,15,0.29787731264797435,-0.33013739246701024,113,33.27177670803219,0.1946398937419883,0.41230577218313186,35fdbf6be58c96265512ba9c87a701a43fb146f80d8e4322e64e0714f0b3196e,1975
2,W_shuf,16,0.292855149720588,-0.32997292035027076,113,32.445131779529426,0.18980402091024715,0.40995658957413617,6ecc618d78570106cea9679ed418d69fddf059c4e4ea110e3ee58612c7ccac04,1975
2,W_shuf,17,0.2941067114619673,-0.32981464908830804,113,32.15306920463101,0.18809545484709145,0.41152063094324953,36e5d87398cf1cb719489c89cd6fcbd72b3233166cb8dd8f2a86027dafb0084a,747
2,W_shuf,18,0.2882892631305287,-0.3430472561670996,113,37.30662251322565,0.2182437417023701,0.4125998183612081,afd0c7e867877f2da50d049262d09f22ee21f76f58e6d5e03bcea3ee8469f5fd,1975
2,W_shuf,19,0.28907485520398457,-0.350646998037272,113,31.80463810192933,0.1860571328962866,0.41227789331956693,be2d1bbab0597c27be773c4c45b882f58d49c97d38908538154500aaf7496ba1,1975
2,W_shuf,20,0.30359608211878175,-0.3304902726137285,113,34.377994922672485,0.20111127029763406,0.41060935018694517,4e32b7f4795a0a51844321047126f4438ce020b5c2359a3f78cfc08c0815be89,1975
2,W_shuf,21,0.2915040999822327,-0.3318160864475033,113,29.81834651004721,0.1744373270837762,0.4116332681251828,4a0843eb32603f59ded27d40892668d7a70933054bb946d890f5546940112223,1975
2,W_shuf,22,0.29807657032710155,-0.33177830741937697,113,35.155053631425346,0.2056570637438383,0.41100705802394727,a489126a59e616427496d07307adc303287244c4494936329af7f5891e47429d,1975
2,W_shuf,23,0.30296959967165793,-0.3362772491871299,113,42.4150951063924,0.24812830637239564,0.4104960718377285,eb63680e9723ff0d3e7c52225339fd37fc69cb85b00955a900f472f252a74ebc,1975
2,W_shuf,24,0.30241819319257335,-0.32956839066738114,113,31.15840107207114,0.18227664627161616,0.4115840017208941,f63bd7fbefaadacbb61bc559a1bd45a7ce3a1a214c53bc8de1d2d861898f2147,1975
2,W_shuf,25,0.2914438517484015,-0.34492174350255267,113,33.89649934481844,0.19829452116718785,0.4102896251422659,878312822727c56005862e20ba4f1b1850bbab47228e4ca24b8605379cd13310,1975
2,W_shuf,26,0.30320751754086284,-0.33264403478042737,113,34.86650827096347,0.2039690733851363,0.4123938688410598,f1ef52361a3d85848bff6bc1bb9155392ea4d3d268fa150d5d2f10c1d41280a3,1975
2,W_shuf,27,0.30033826528825025,-0.3390710777102262,113,35.83716412448289,0.20964741012822494,0.4096768386715666,a39ffae6d3677963bf07a2d56d99722946d6536e072f28ad31cf6aea566e65bd,1975
2,W_shuf,28,0.2971145476128003,-0.32646563818634383,113,30.330752446761828,0.1774349018135567,0.41075592035832387,c1ed16ccd1bc34c86c35424b5f905e2b2f8b50fcd084c5ba2a6ec06e05f485a1,747
2,W_shuf,29,0.2832478707253452,-0.3180717476029136,113,28.7169928438305,0.16799440813640845,0.4112173051627898,8c0c207c02b8a9f7b15834190f20471503a342c2517c0675cdfd5d96b7533ed6,1975
3,R_eq,-1,0.25192688985745226,-0.38802074872380626,113,9.693923596073638,0.05670945303703079,0.42936855599994783,623f5c3b91259a0a645ade6fb3d6e789cbd3d6ea7098f147468fac921c34dd94,1975
3,R_tv,-1,0.25665309492522503,-0.4871594498143452,99,21.047640917033792,0.12312869936464771,0.7267356029783555,c45577d0d39210827368b46dcab5d672f70e0e08fdc22c280a6f665887da61fe,1975
3,R_rp,-1,0.25192688985744716,-0.38802074872380016,113,9.693923596071498,0.056709453037018256,0.4293685559999416,31db2cd4179b1aeca129b23e074d23f0b1cf830b3e28772bb66881ca7f6b8407,1975
3,W_fix,-1,0.24243609013612932,-0.3801804644485945,113,5.052552077975527,0.029557429656156833,0.5,1da47fc07888dc9991928176b5aeddcc871883e7c4a47ffb10f11c4803d7484c,1975
3,W0,-1,0.24020209886370614,-0.3395700527611012,0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386
3,W1,-1,0.2278608507203448,-0.49153882590816295,0,0.0,0.0,1.0,716da4efc35324dd6064019bc519ef8d99e3d3d8ba27db14709fab7ecd257451,1975
3,W_shuf,0,0.24362956539488145,-0.34958491697730504,113,25.12453592970503,0.14697853518877443,0.4303565918024123,646f52bfad6ebd7fd893b02f945aa527f7014385c0db34116bb9398caa95e650,1975
3,W_shuf,1,0.22258125785761806,-0.37993369453389964,113,23.587249496518183,0.1379854095546314,0.4290038268240113,086ee83d2b2b62603ac5e2f5a793a65a772617533e71307ed6c4116f69df38f7,1975
3,W_shuf,2,0.23514151442337772,-0.36900610748109824,113,24.982420425149698,0.14614715948712573,0.4290449895980511,9c488f2203acc2246088e7bd3fa5d920212317e703ecefaa4157a3ae81a03b11,1975
3,W_shuf,3,0.2349851715220932,-0.3670290977242199,113,26.470661805883157,0.15485337156441648,0.43058440444607954,21026044b6421ae90f063e0f6df5fd245d5f940c5f60bc29d171765fab365bcd,1975
3,W_shuf,4,0.24560025339869673,-0.3764539581020244,113,28.771060822429376,0.16831070581121185,0.4283842093612871,1f4462048813078d21ec613f2c86fbe93e4b8b254b076d50b30f0052f2496c2d,1975
3,W_shuf,5,0.23651397339472813,-0.3561457514042251,113,22.782443191132682,0.1332772926681262,0.4290182456859612,92d16d36641ab1ff2eecfca9d694b685404af427fae8192660925e76f65a43e9,1975
3,W_shuf,6,0.22686097513097248,-0.3562792285995407,113,25.174546708757727,0.14727109824623272,0.43037324735382637,d6f484781a4470bdba2195e17227d9a61bf170a329cd24d2adb906adfdfc97ed,1975
3,W_shuf,7,0.22321072860237168,-0.37323015994605674,113,24.115032876930037,0.14107294233004075,0.42892492075711997,c45eba6a63fcd15f190538280267b71aaf0cb46512acf1902169d16bebefdac2,1975
3,W_shuf,8,0.23677437918075728,-0.3734534966394047,113,26.485141512669863,0.15493807784911867,0.42946018430987465,49acdbd14ceeb26540a39ec67a54686579b4521c19be61a66b31988e68d7fc4c,1975
3,W_shuf,9,0.21814266749084688,-0.36685599269894026,113,20.452846691236978,0.11964915314373634,0.4304826753904973,2a34e149d35ce58ae697571fb8b60d8f6eb5ad472ea5f24b92bf8c00ea097668,1975
3,W_shuf,10,0.22152919299458151,-0.36947384133741645,113,20.215663621491885,0.11826163218572754,0.4306231018070798,58e5d6f4a7af3ae193f282c86ed9840f02cc6c0748338abf22c5cb521dc55514,1975
3,W_shuf,11,0.23713461248003087,-0.3653608190592976,113,27.48660997314532,0.16079666834290013,0.42970740838065524,cd6b3e6a5ee67017bf11f5e32caf43e3f16ae2ff6f34759b15329af6a5271fff,1975
3,W_shuf,12,0.23472897947100013,-0.3693893596956248,113,25.615019903172115,0.14984786643355685,0.4288786940611345,f8d44a2b9aae543a03b8945c5625388094e15cc9bcfa24350118f2ade94a31bb,1975
3,W_shuf,13,0.2428199038914396,-0.3689067619355703,113,29.763945699793595,0.17411908234379256,0.43121788695686275,a7a3515feee1a7c6e4a69187d0f80be7e64f2be60e837112085d1a385295fa69,1975
3,W_shuf,14,0.23857125646339372,-0.36507444799784905,113,21.76744578160504,0.12733955782238948,0.4294658968353925,5e9577a5198e7e12c07e2853abf70a0faf3d13c16bfa5a8abdbe8360121f714d,1975
3,W_shuf,15,0.2388179136559696,-0.3675142893992985,113,27.17007734665154,0.15894495247791152,0.43000819188613726,7a60935009fbb9eaa28983958a9d04e583cfb6bf2a76ef81cc72a7ff40182237,1975
3,W_shuf,16,0.24137581861491264,-0.36053058351401807,113,27.31143865163054,0.15977191611203867,0.4305230724941078,98fcb57d2512b80c1600bbd63ec9eca96348b124043c0b39c920a76f736e0352,1975
3,W_shuf,17,0.23953087263470407,-0.3763408610285537,113,24.663739972987663,0.14428287884197785,0.4293896009983992,d3ffceeb7c5ec86dd9a4bc207a2861fa949ea7890050ba2480a334ef87142969,1975
3,W_shuf,18,0.22369646414360256,-0.37405698128204906,113,22.565469551506652,0.13200799687631393,0.4296897494251056,67d2d87c91e988afb304b82ac0a9ce0d1eb3089ba5b30ed2b399519252b18762,1975
3,W_shuf,19,0.24347860183669257,-0.364835096185503,113,26.953614253422025,0.15767864338251886,0.42831999843335894,1c7e2203942e33466e2cb7242d72e500685ebbeedc3e2a985d513679c74149d8,1975
3,W_shuf,20,0.24474381208051277,-0.3605446470445907,113,26.281283317793495,0.15374550740909196,0.4299806660458652,41f29be7a07b9fa8ade528985abf73eb15efb2c6f3eb37ce2deaf0de1e26cf45,1975
3,W_shuf,21,0.24194062928165838,-0.35737607678756916,113,29.128075804801266,0.17039924345808743,0.43016367783432424,1b81031b31e1c80db51fa87e96b05f9aafa7b0686e50e7f13112452ff3f8a5b6,1975
