date,factor,cum_factor,pre_close,ref_price,kind
2022-08-02,0.98782138,0.82429175,36.95,36.5,息
2023-07-18,0.95518207,0.83445425,35.7,34.1,息
2024-07-30,0.95335277,0.87360752,34.3,32.7,息
2025-07-15,0.95652174,0.91635285,36.8,35.2,息
2026-08-04,0.95800525,0.95800525,38.1,36.5,息
