date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2015-07-02,0.94360902,,0.51985256,26.6,25.1,息,exright
2016-01-29,0.99627880,,0.55091945,31.6,31.48,權,exright
2016-06-29,0.92462988,,0.55297719,37.15,34.35,息,exright
2017-07-13,0.92295840,,0.59805247,32.45,29.95,息,exright
2018-07-12,0.91042584,,0.64797338,34.05,31,權息,exright
2019-06-24,0.94019934,,0.71172560,30.1,28.3,息,exright
2020-07-07,0.93605684,,0.75699437,28.15,26.35,息,exright
2021-07-29,0.94825356,,0.80870556,38.65,36.65,息,exright
2022-06-28,0.94366197,,0.85283683,39.05,36.85,息,exright
2023-06-12,0.94857916,,0.90375246,36.95,35.05,息,exright
2024-06-06,0.97613365,,0.95274332,41.9,40.9,息,exright
2025-06-10,0.97982305,,0.97603778,69.2,67.8,息,exright
2026-06-30,0.99613678,,0.99613678,306.5,305.31,息,exright
