date,factor,cum_factor,pre_close,ref_price,kind
2015-07-17,0.94049587,0.57676906,30.25,28.45,息
2016-06-29,0.95252680,0.61326060,32.65,31.1,息
2017-07-14,0.94602699,0.64382503,33.35,31.55,息
2018-07-12,0.96476965,0.68055673,36.9,35.6,息
2019-07-19,0.94879090,0.70540852,35.15,33.35,息
2020-07-10,0.95252226,0.74348154,33.7,32.1,息
2021-07-09,0.95543175,0.78053981,35.9,34.3,息
2022-06-23,0.95314788,0.81694984,34.15,32.55,息
2023-06-19,0.96615385,0.85710712,32.5,31.4,息
2024-06-07,0.96805112,0.88713317,31.3,30.3,息
2025-06-05,0.95754717,0.91641149,21.2,20.3,息
2026-06-02,0.95704057,0.95704057,20.95,20.05,息
