date,factor,cum_factor,pre_close,ref_price,kind
2015-08-12,0.89813243,0.53396628,29.45,26.45,息
2016-08-16,0.94927536,0.59452956,69,65.5,息
2017-08-16,0.93991989,0.62629832,74.9,70.4,息
2018-08-22,0.95495495,0.66633159,99.9,95.4,息
2019-08-26,0.94369369,0.69776233,88.8,83.8,息
2020-08-24,0.97181208,0.73939493,149,144.8,息
2021-08-23,0.95020408,0.76084146,122.5,116.4,息
2022-08-17,0.91764706,0.80071374,127.5,117,息
2023-08-28,0.96151603,0.87257267,171.5,164.9,息
2024-08-26,0.96914286,0.90749674,175,169.6,息
2025-08-25,0.96402878,0.93639109,139,134,息
2026-08-20,0.97133106,0.97133106,146.5,142.3,息
