date,factor,cum_factor,pre_close,ref_price,kind
2015-08-27,0.94487179,0.56731132,7.8,7.37,息
2016-08-29,0.97093023,0.60041090,8.6,8.35,息
2017-08-28,0.97291441,0.61838727,9.23,8.98,息
2018-08-28,0.96466431,0.63560295,14.15,13.65,息
2019-08-28,0.93200000,0.65888511,12.5,11.65,息
2020-09-01,0.95491803,0.70695827,12.2,11.65,息
2021-08-31,0.94711538,0.74033399,20.8,19.7,息
2022-08-30,0.92746114,0.78167243,19.3,17.9,息
2023-08-31,0.93957704,0.84280882,16.55,15.55,息
2024-08-27,0.96745562,0.89700875,16.9,16.35,息
2025-08-26,0.96202532,0.92718335,15.8,15.2,息
2026-08-27,0.96378270,0.96378270,24.85,23.95,息
