date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2019-11-19,0.99286903,,0.77556453,42.07,41.77,除息,exright
2020-02-19,0.99266055,,0.78113478,43.6,43.28,除息,exright
2020-05-20,0.99326365,,0.78691027,43.05,42.76,除息,exright
2020-08-19,0.99353112,,0.79224712,44.83,44.54,除息,exright
2020-11-17,0.99372093,,0.79740545,43,42.73,除息,exright
2021-02-25,0.99227799,,0.80244405,38.85,38.55,除息,exright
2021-05-18,0.99273294,,0.80868875,38.53,38.25,除息,exright
2021-08-17,0.99262899,,0.81460856,40.7,40.4,除息,exright
2021-11-16,0.99702602,,0.82065764,40.35,40.23,除息,exright
2022-02-22,0.99308819,,0.82310553,36.17,35.92,除息,exright
2022-05-18,0.99175824,,0.82883427,32.76,32.49,除息,exright
2022-08-16,0.99059100,,0.83572209,34.01,33.69,除息,exright
2022-11-16,0.99174917,,0.84366009,30.3,30.05,除息,exright
2023-02-16,0.99057789,,0.85067889,31.84,31.54,除息,exright
2023-05-17,0.99026382,,0.85877032,31.84,31.53,除息,exright
2023-08-16,0.99107427,,0.86721367,31.37,31.09,除息,exright
2023-11-16,0.99117647,,0.87502389,30.6,30.33,除息,exright
2024-02-27,0.98931825,,0.88281342,31.83,31.49,除息,exright
2024-05-17,0.98997808,,0.89234523,31.93,31.61,除息,exright
2024-08-16,0.98976520,,0.90137878,33.22,32.88,除息,exright
2024-11-18,0.98935171,,0.91069960,31.93,31.59,除息,exright
2025-02-18,0.98888536,,0.92050137,31.49,31.14,除息,exright
2025-05-19,0.98759745,,0.93084741,28.22,27.87,除息,exright
2025-08-18,0.98788089,,0.94253727,28.88,28.53,除息,exright
2025-11-18,0.98862496,,0.95410012,29.89,29.55,除息,exright
2026-02-26,0.98874545,,0.96507792,30.21,29.87,除息,exright
2026-05-19,0.98816156,,0.97606307,28.72,28.38,除息,exright
2026-08-18,0.98775657,,0.98775657,27.77,27.43,除息,exright
