date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2019-08-22,0.98535871,,0.75905830,47.81,47.11,除息,exright
2019-11-25,0.98448392,,0.77033703,44.47,43.78,除息,exright
2020-02-24,0.99523913,,0.78247802,46.21,45.99,除息,exright
2020-05-19,0.99687500,,0.78622112,51.2,51.04,除息,exright
2020-08-18,0.99697459,,0.78868576,49.58,49.43,除息,exright
2020-11-17,0.99503347,,0.79107910,46.31,46.08,除息,exright
2021-02-25,0.99317739,,0.79502763,41.04,40.76,除息,exright
2021-05-18,0.99391635,,0.80048906,39.45,39.21,除息,exright
2021-08-17,0.99387370,,0.80538876,42.44,42.18,除息,exright
2021-11-16,0.99425700,,0.81035322,41.79,41.55,除息,exright
2022-02-22,0.99387130,,0.81503396,39.16,38.92,除息,exright
2022-05-18,0.99429712,,0.82005987,35.07,34.87,除息,exright
2022-08-16,0.99180791,,0.82476339,35.4,35.11,除息,exright
2022-11-16,0.98906401,,0.83157574,31.09,30.75,除息,exright
2023-02-16,0.99069190,,0.84077040,32.23,31.93,除息,exright
2023-05-17,0.99229346,,0.84866990,32.44,32.19,除息,exright
2023-08-16,0.99126779,,0.85526100,30.92,30.65,除息,exright
2023-11-16,0.99046971,,0.86279511,29.38,29.1,除息,exright
2024-02-27,0.98845266,,0.87109692,30.31,29.96,除息,exright
2024-05-17,0.98742555,,0.88127328,30.22,29.84,除息,exright
2024-08-16,0.98753506,,0.89249593,32.09,31.69,除息,exright
2024-11-18,0.98650927,,0.90376126,29.65,29.25,除息,exright
2025-02-18,0.98703956,,0.91612039,29.32,28.94,除息,exright
2025-05-19,0.98551829,,0.92814962,26.24,25.86,除息,exright
2025-08-18,0.98631179,,0.94178832,26.3,25.94,除息,exright
2025-11-18,0.98841000,,0.95485863,27.61,27.29,除息,exright
2026-02-26,0.99073414,,0.96605521,28.06,27.8,除息,exright
2026-05-19,0.98751419,,0.97509026,26.43,26.1,除息,exright
2026-08-18,0.98741899,,0.98741899,26.23,25.9,除息,exright
