date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2015-07-14,0.94464945,,0.54419610,27.1,25.6,息,exright
2016-07-13,0.94516971,,0.57608259,38.3,36.2,息,exright
2017-07-18,0.94728682,,0.60950175,32.25,30.55,息,exright
2018-07-17,0.94827586,,0.64341838,29,27.5,息,exright
2019-07-16,0.92582418,,0.67851393,36.4,33.7,息,exright
2020-08-12,0.96653917,,0.73287557,27.55,26.62,息,exright
2021-07-12,0.96897590,,0.75824716,33.2,32.17,息,exright
2022-07-14,0.93070608,,0.78252427,30.45,28.34,息,exright
2023-07-17,0.96689683,,0.84078560,36.25,35.05,息,exright
2024-08-29,0.96441362,,0.86957116,40.3,38.86,息,exright
2025-07-22,0.93482233,,0.90165790,26.6,24.86,息,exright
2026-07-31,0.96452328,,0.96452328,22.55,21.75,息,exright
