date,factor,cum_factor,pre_close,ref_price,kind
2015-07-30,0.97153025,0.65955900,28.1,27.3,息
2016-09-01,0.95422139,0.67888674,26.65,25.43,權息
2017-07-11,0.99546485,0.71145621,22.05,21.95,息
2018-07-23,0.99071926,0.71469747,21.55,21.35,息
2019-07-17,0.99494949,0.72139253,19.8,19.7,息
2020-07-23,0.99484536,0.72505442,38.8,38.6,息
2021-08-31,0.99473684,0.72881118,38,37.8,息
2022-07-21,0.99298246,0.73266732,28.5,28.3,息
2023-07-13,0.97037037,0.73784518,33.75,32.75,息
2024-09-04,0.90080645,0.76037481,37.2,33.51,權息
2025-07-11,0.96927803,0.84410453,32.55,31.55,息
2025-09-02,0.95238095,0.87085903,32.55,31,權
2026-07-24,0.96927803,0.91440199,32.55,31.55,息
2026-08-27,0.94338462,0.94338462,32.5,30.66,權
