date,factor,cum_factor,pre_close,ref_price,kind
2015-07-30,0.92349398,0.49758111,16.6,15.33,權息
2016-08-31,0.91910670,0.53880277,20.15,18.52,權息
2017-07-12,0.94860814,0.58622439,23.35,22.15,息
2018-07-06,0.93644068,0.61798373,23.6,22.1,息
2019-07-01,0.93582888,0.65992833,28.05,26.25,息
2020-07-01,0.93914807,0.70518055,24.65,23.15,息
2021-07-22,0.95266272,0.75087260,25.35,24.15,息
2022-06-22,0.94661922,0.78818304,28.1,26.6,息
2023-06-20,0.94858612,0.83262945,38.9,36.9,息
2024-06-20,0.94901506,0.87775842,43.15,40.95,息
2025-06-19,0.95475113,0.92491516,44.2,42.2,息
2026-06-24,0.96875000,0.96875000,80,77.5,息
