date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2020-03-19,0.99534884,,0.78230931,43,42.8,除息,exright
2020-06-18,0.99491799,,0.78596496,43.29,43.07,除息,exright
2020-09-18,0.99492151,,0.78997964,43.32,43.1,除息,exright
2020-12-18,0.99454906,,0.79401202,40.36,40.14,除息,exright
2021-03-19,0.99401709,,0.79836385,35.1,34.89,除息,exright
2021-06-21,0.99392265,,0.80316914,36.2,35.98,除息,exright
2021-09-22,0.99373809,,0.80808012,36.73,36.5,除息,exright
2021-12-16,0.99457554,,0.81317213,36.87,36.67,除息,exright
2022-03-16,0.99367470,,0.81760722,33.2,32.99,除息,exright
2022-06-17,0.99271592,,0.82281175,28.83,28.62,除息,exright
2022-09-19,0.99159664,,0.82884915,29.75,29.5,除息,exright
2022-12-16,0.98968363,,0.83587330,29.08,28.78,除息,exright
2023-03-16,0.98890480,,0.84458636,27.94,27.63,除息,exright
2023-06-16,0.98904310,,0.85406236,27.38,27.08,除息,exright
2023-09-18,0.98701299,,0.86352390,26.18,25.84,除息,exright
2023-12-18,0.98806861,,0.87488606,26.82,26.5,除息,exright
2024-03-21,0.98648649,,0.88545072,25.9,25.55,除息,exright
2024-06-25,0.99199085,,0.89758018,26.22,26.01,除息,exright
2024-09-20,0.98911861,,0.90482708,27.57,27.27,除息,exright
2024-12-24,0.98760991,,0.91478118,25.02,24.71,除息,exright
2025-03-20,0.98759209,,0.92625759,25.79,25.47,除息,exright
2025-06-24,0.98730159,,0.93789490,22.05,21.77,除息,exright
2025-09-22,0.98873484,,0.94995786,23.08,22.82,除息,exright
2025-12-23,0.99242105,,0.96078122,23.75,23.57,除息,exright
2026-03-23,0.98959634,,0.96811854,24.03,23.78,除息,exright
2026-06-24,0.98934810,,0.97829640,23.47,23.22,除息,exright
2026-09-23,0.98882931,,0.98882931,22.38,22.13,除息,exright
