date,factor,cum_factor,pre_close,ref_price,kind
2015-09-04,0.97821297,0.63499348,40.85,39.96,息
2016-09-01,0.96208531,0.64913623,31.65,30.45,息
2017-08-31,0.94782609,0.67471796,23,21.8,息
2018-08-31,0.95884774,0.71185839,24.3,23.3,息
2019-08-30,0.92468619,0.74241026,23.9,22.1,息
2020-09-02,0.96153846,0.80287806,20.8,20,息
2022-08-29,0.98365679,0.83499318,48.95,48.15,息
2023-08-28,0.91150442,0.84886638,28.25,25.75,息
2024-08-26,0.97525773,0.93128059,24.25,23.65,息
2025-08-25,0.95490716,0.95490716,18.85,18,息
