date,factor,cum_factor,pre_close,ref_price,kind
2016-06-23,0.91352201,0.69148088,63.6,58.1,息
2017-08-24,0.93343195,0.75693949,33.8,31.55,息
2018-07-25,0.98571429,0.81092091,35,34.5,息
2019-07-04,0.98430493,0.82267338,22.3,21.95,息
2020-07-02,0.98863636,0.83579118,30.8,30.45,息
2021-08-02,0.98035714,0.84539798,28,27.45,息
2022-07-06,0.97431193,0.86233674,27.25,26.55,息
2023-07-26,0.95253165,0.88507254,31.6,30.1,息
2024-06-27,0.98257840,0.92917915,57.4,56.4,息
2025-06-24,0.94923077,0.94565396,32.5,30.85,息
2026-07-23,0.99623188,0.99623188,34.5,34.37,息
