date,factor,cum_factor,pre_close,ref_price,kind
2015-07-23,0.93388430,0.52306016,30.25,28.25,息
2016-07-29,0.94360902,0.56009096,26.6,25.1,息
2017-07-28,0.94584838,0.59356253,27.7,26.2,息
2018-07-30,0.93726937,0.62754512,27.1,25.4,息
2019-07-25,0.96031746,0.66954617,25.2,24.2,息
2020-07-23,0.95485327,0.69721337,22.15,21.15,息
2021-09-16,0.94584838,0.73017854,27.7,26.2,息
2022-07-21,0.94263862,0.77198266,26.15,24.65,息
2023-07-27,0.95339806,0.81895929,25.75,24.55,息
2024-07-11,0.95528455,0.85898989,24.6,23.5,息
2025-07-10,0.94816415,0.89919792,23.15,21.95,息
2026-07-09,0.94835681,0.94835681,21.3,20.2,息
