date,factor,cum_factor,pre_close,ref_price,kind
2015-08-31,0.95467422,0.63909062,17.65,16.85,息
2016-08-29,0.96491228,0.66943320,17.1,16.5,息
2017-07-20,0.96883117,0.69377622,19.25,18.65,息
2018-08-29,0.95854922,0.71609610,19.3,18.5,息
2019-07-11,0.96894410,0.74706242,16.1,15.6,息
2020-07-27,0.98133333,0.77100673,11.25,11.04,息
2021-09-15,0.98658147,0.78567262,15.65,15.44,息
2022-08-29,0.95364238,0.79635858,15.1,14.4,息
2023-08-31,0.94346290,0.83507045,14.15,13.35,息
2024-08-01,0.98611111,0.88511213,14.4,14.2,息
2025-07-14,0.96825397,0.89757850,12.6,12.2,息
2026-08-31,0.92700730,0.92700730,13.7,12.7,息
