date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2015-09-01,0.82920000,,0.24842476,100,82.92,除權息,exright
2016-07-21,0.89308324,,0.29959571,85.3,76.18,除權息,exright
2017-08-03,0.95732575,,0.33546225,70.3,67.3,除息,exright
2018-08-15,0.89010989,,0.35041599,72.8,64.8,除息,exright
2018-09-27,0.90910653,,0.39367722,58.2,52.91,除權,exright
2019-08-28,0.94117647,,0.43303750,51,48,除息,exright
2019-11-27,0.90901379,,0.46010235,47.15,42.86,除權,exright
2020-07-03,0.97481108,,0.50615552,39.7,38.7,除息,exright
2020-08-27,0.90906801,,0.51923448,39.7,36.09,除權,exright
2021-07-16,0.93622449,,0.57117231,39.2,36.7,除息,exright
2022-07-14,0.93212670,,0.61008051,44.2,41.2,除息,exright
2023-07-13,0.90291262,,0.65450385,61.8,55.8,除息,exright
2023-09-14,0.96666667,,0.72488060,60,58,除息,exright
2024-07-11,0.97405966,,0.74987649,77.1,75.1,除息,exright
2024-08-28,0.83700000,,0.76984657,80,66.96,除權息,exright
2025-07-01,0.97391304,,0.91976890,57.5,56,除息,exright
2026-07-02,0.97734994,,0.94440556,44.15,43.15,除息,exright
2026-08-27,0.96629213,,0.96629213,44.5,43,除息,exright
