date,factor,cum_factor,pre_close,ref_price,kind
2015-08-25,0.94909502,0.64411117,88.4,83.9,息
2016-08-22,0.97572816,0.67865825,103,100.5,息
2017-07-06,0.96415771,0.69554030,83.7,80.7,息
2018-08-07,0.96855346,0.72139682,79.5,77,息
2019-08-07,0.96685879,0.74481879,69.4,67.1,息
2020-07-06,0.97070312,0.77034909,51.2,49.7,息
2021-08-24,0.97522124,0.79359906,56.5,55.1,息
2022-07-11,0.96047431,0.81376311,75.9,72.9,息
2023-07-12,0.95867769,0.84725130,121,116,息
2024-07-12,0.97425743,0.88377075,252.5,246,息
2025-07-10,0.95336788,0.90712242,193,184,息
2026-07-09,0.95149254,0.95149254,134,127.5,息
