date,factor,cum_factor,pre_close,ref_price,kind
2015-07-28,0.94295302,0.53183534,29.8,28.1,息
2016-02-01,0.99063830,0.56401043,35.25,34.92,權
2016-08-04,0.94871795,0.56934043,39,37,息
2017-07-27,0.94759615,0.60011558,41.6,39.42,息
2018-07-26,0.95975177,0.63330310,56.4,54.13,息
2019-08-01,0.96040724,0.65986135,88.4,84.9,息
2020-08-14,0.94953020,0.68706412,74.5,70.74,息
2021-08-09,0.94364964,0.72358322,68.5,64.64,息
2022-07-28,0.94915254,0.76679224,59,56,息
2023-08-03,0.95073892,0.80787039,60.9,57.9,息
2024-08-01,0.95061728,0.84972896,56.7,53.9,息
2025-07-03,0.94718310,0.89387073,56.8,53.8,息
2026-07-03,0.94371482,0.94371482,53.3,50.3,息
