date,factor,cum_factor,pre_close,ref_price,kind
2015-08-06,0.95614035,0.57916337,45.6,43.6,息
2016-08-10,0.95402299,0.60573050,43.5,41.5,息
2017-08-09,0.96474736,0.63492233,42.55,41.05,息
2018-08-02,0.93948563,0.65812290,33.05,31.05,息
2019-07-31,0.95732575,0.70051407,35.15,33.65,息
2020-07-22,0.94252874,0.73174055,43.5,41,息
2021-07-20,0.94444444,0.77635888,45,42.5,息
2022-07-19,0.95405819,0.82202705,32.65,31.15,息
2023-07-26,0.94919169,0.86161102,43.3,41.1,息
2024-07-18,0.97607656,0.90773131,83.6,81.6,息
2025-07-18,0.95689655,0.92997963,58,55.5,息
2026-07-20,0.97187060,0.97187060,35.55,34.55,息
