date,factor,cum_factor,pre_close,ref_price,kind
2015-08-27,0.88461538,0.46961223,260,230,息
2016-08-25,0.94279176,0.53086600,218.5,206,息
2017-08-23,0.92226148,0.56307875,283,261,息
2018-08-21,0.92090395,0.61054132,265.5,244.5,息
2019-08-21,0.93455556,0.66298045,270,252.33,息
2020-08-12,0.92430605,0.70940722,281,259.73,息
2021-08-05,0.93298373,0.76750251,276.5,257.97,息
2022-08-25,0.95756440,0.82263226,213.5,204.44,息
2023-08-29,0.96229765,0.85908818,191.5,184.28,息
2024-08-27,0.97159184,0.89274684,122.5,119.02,息
2025-08-27,0.93521595,0.91884967,60.2,56.3,息
2026-08-26,0.98250000,0.98250000,48,47.16,息
