date,factor,cum_factor,pre_close,ref_price,kind
2015-08-03,0.89477912,0.40428105,24.9,22.28,權息
2016-07-06,0.91786448,0.45182218,24.35,22.35,息
2017-07-06,0.93322204,0.49225370,29.95,27.95,息
2018-07-31,0.90609013,0.52747758,82.1,74.39,權息
2019-07-08,0.89220564,0.58214691,60.3,53.8,息
2020-07-10,0.93518519,0.65248065,54,50.5,息
2021-08-09,0.94551845,0.69770208,56.9,53.8,息
2022-07-04,0.91769547,0.73790424,48.6,44.6,息
2023-07-06,0.90725126,0.80408400,59.3,53.8,息
2024-06-27,0.95021962,0.88628589,68.3,64.9,息
2025-07-03,0.94710327,0.93271690,79.4,75.2,息
2026-07-02,0.98481013,0.98481013,316,311.2,息
