date,factor,cum_factor,pre_close,ref_price,kind
2015-08-13,0.97379310,0.74449857,58,56.48,息
2016-07-21,0.98565280,0.76453465,69.7,68.7,息
2017-07-14,0.96808176,0.77566325,63.6,61.57,息
2018-07-26,0.97619048,0.80123733,84,82,息
2019-07-23,0.96177370,0.82077971,65.4,62.9,息
2020-06-23,0.95943205,0.85340211,49.3,47.3,息
2021-06-28,0.97158218,0.88948677,65.1,63.25,息
2022-06-23,0.96819338,0.91550338,78.6,76.1,息
2023-06-19,0.97770898,0.94557904,161.5,157.9,息
2024-06-27,0.98870056,0.96713753,354,350,息
2025-06-30,0.98728814,0.97819053,354,349.5,息
2026-07-30,0.99078526,0.99078526,624,618.25,息
