date,factor,cum_factor,pre_close,ref_price,kind
2015-07-22,0.97956204,0.64061031,68.5,67.1,息
2016-07-26,0.98842975,0.65397625,121,119.6,息
2016-09-13,0.94333333,0.66163149,147,138.67,權
2017-07-26,0.98050847,0.70137614,118,115.7,息
2018-07-31,0.96610169,0.71531879,70.8,68.4,息
2019-07-31,0.96984925,0.74041770,59.7,57.9,息
2020-07-30,0.95872033,0.76343586,48.45,46.45,息
2021-08-31,0.96630934,0.79630716,65.3,63.1,息
2022-07-28,0.96470588,0.82407064,59.5,57.4,息
2023-07-19,0.97941176,0.85421957,102,99.9,息
2024-06-27,0.95730918,0.87217614,77.3,74,息
2025-06-26,0.95156250,0.91107048,64,60.9,息
2026-06-25,0.95744681,0.95744681,65.8,63,息
