date,factor,cum_factor,pre_close,ref_price,kind
2015-08-17,0.95159516,0.58532233,45.45,43.25,息
2016-08-17,0.95286195,0.61509595,44.55,42.45,息
2017-08-17,0.94896719,0.64552472,41.15,39.05,息
2018-08-23,0.95172414,0.68023924,43.5,41.4,息
2019-08-20,0.95411887,0.71474413,47.95,45.75,息
2020-08-28,0.96133568,0.74911434,56.9,54.7,息
2021-08-30,0.96020761,0.77924325,57.8,55.5,息
2022-08-26,0.95751138,0.81153622,65.9,63.1,息
2023-08-25,0.96012759,0.84754733,62.7,60.2,息
2024-08-27,0.95873016,0.88274448,63,60.4,息
2025-09-02,0.96240602,0.92074342,53.2,51.2,息
2026-08-25,0.95670996,0.95670996,46.2,44.2,息
