date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2025-05-21,0.99233297,,0.88713154,9.13,9.06,除息,exright
2025-06-19,0.99213483,,0.89398576,8.9,8.83,除息,exright
2025-07-18,0.99217002,,0.90107285,8.94,8.87,除息,exright
2025-08-20,0.99230769,,0.90818391,9.1,9.03,除息,exright
2025-09-18,0.99237473,,0.91522410,9.18,9.11,除息,exright
2025-10-22,0.99240781,,0.92225655,9.22,9.15,除息,exright
2025-11-20,0.99242424,,0.92931207,9.24,9.17,除息,exright
2025-12-18,0.99256111,,0.93640605,9.41,9.34,除息,exright
2026-01-22,0.99369748,,0.94342409,9.52,9.46,除息,exright
2026-03-03,0.99357602,,0.94940775,9.34,9.28,除息,exright
2026-03-19,0.99356913,,0.95554616,9.33,9.27,除息,exright
2026-04-22,0.99357602,,0.96173093,9.34,9.28,除息,exright
2026-05-21,0.99347116,,0.96794901,9.19,9.13,除息,exright
2026-06-18,0.99350649,,0.97431012,9.24,9.18,除息,exright
2026-07-21,0.99360341,,0.98067816,9.38,9.32,除息,exright
2026-08-20,0.99351351,,0.98699154,9.25,9.19,除息,exright
2026-09-21,0.99343545,,0.99343545,9.14,9.08,除息,exright
