date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2019-06-18,0.98876673,,0.84164704,41.84,41.37,除息,exright
2019-09-17,0.99181141,,0.85120890,40.3,39.97,除息,exright
2019-12-16,0.99200200,,0.85823664,40.01,39.69,除息,exright
2020-03-17,0.99134734,,0.86515616,40.45,40.1,除息,exright
2020-06-16,0.99257172,,0.87270740,39.04,38.75,除息,exright
2020-09-16,0.99185129,,0.87923863,39.27,38.95,除息,exright
2020-12-16,0.99240314,,0.88646215,39.49,39.19,除息,exright
2021-03-17,0.99221106,,0.89324803,39.8,39.49,除息,exright
2021-06-17,0.99197995,,0.90026011,39.9,39.58,除息,exright
2021-09-16,0.99272454,,0.90753862,39.86,39.57,除息,exright
2021-12-16,0.98499385,,0.91418977,40.65,40.04,除息,exright
2022-03-16,0.98514258,,0.92811724,41.73,41.11,除息,exright
2022-06-17,0.98532290,,0.94211463,40.88,40.28,除息,exright
2022-09-19,0.98516537,,0.95614811,41.12,40.51,除息,exright
2022-12-16,0.98515723,,0.97054580,39.75,39.16,除息,exright
2023-03-16,0.98516843,,0.98516843,39.78,39.19,除息,exright
