date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2015-07-17,0.97093023,,0.71855872,6.88,6.68,息,exright
2016-07-26,0.95853081,,0.74007245,8.44,8.09,息,exright
2017-07-14,0.96449704,,0.77209042,8.45,8.15,息,exright
2018-07-17,0.96801706,,0.80051092,9.38,9.08,息,exright
2019-07-10,0.96470588,,0.82695952,8.5,8.2,息,exright
2020-07-15,0.96575342,,0.85721414,8.76,8.46,息,exright
2021-08-04,0.98095238,,0.88761180,15.75,15.45,息,exright
2021-10-18,1.06113208,,0.90484699,13.25,14.06,退還股款,reduce
2022-07-12,0.95884774,,0.85271853,12.15,11.65,息,exright
2023-07-11,0.97435897,,0.88931589,23.4,22.8,息,exright
2024-07-22,0.98226950,,0.91271894,56.4,55.4,息,exright
2025-08-18,0.96868476,,0.92919401,47.9,46.4,息,exright
2026-08-17,0.95923261,,0.95923261,41.7,40,息,exright
