date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2015-08-18,0.90309579,,0.50106242,53,47.86,權息,exright
2016-08-15,0.93265770,,0.55482754,80.1,74.7,權息,exright
2017-08-15,0.94305239,,0.59488872,87.8,82.8,息,exright
2017-11-14,0.99025893,,0.63081195,73.2,72.48,權,exright
2018-08-16,0.94945848,,0.63701717,83.1,78.9,息,exright
2019-07-23,0.93915040,,0.67092683,87.1,81.8,息,exright
2020-07-10,0.94672131,,0.71439764,122,115.5,息,exright
2021-06-03,0.93984962,,0.75460184,133,125,息,exright
2022-06-09,0.94698795,,0.80289636,166,157.2,息,exright
2023-06-08,0.94268191,,0.84784221,201,189.47,權息,exright
2024-06-24,0.96371476,,0.89939375,275.5,265.5,息,exright
2025-07-01,0.95633673,,0.93325721,274.5,262.51,息,exright
2026-07-16,0.97586674,,0.97586674,556,542.58,息,exright
