date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2018-07-26,0.98335373,,0.64338363,40.85,40.17,除息,exright
2018-10-18,0.98736330,,0.65427486,41.15,40.63,除息,exright
2019-01-17,0.99176755,,0.66264855,41.3,40.96,除息,exright
2019-04-19,0.98883201,,0.66814905,42.98,42.5,除息,exright
2019-07-17,0.98901582,,0.67569520,45.52,45.02,除息,exright
2019-10-18,0.98986851,,0.68319959,46.39,45.92,除息,exright
2020-01-30,0.99018753,,0.69019227,45.86,45.41,除息,exright
2020-04-22,0.98934625,,0.69703188,41.3,40.86,除息,exright
2020-07-20,0.99079686,,0.70453785,44.55,44.14,除息,exright
2020-10-21,0.99126540,,0.71108204,44.65,44.26,除息,exright
2021-01-19,0.99155251,,0.71734779,43.8,43.43,除息,exright
2021-04-20,0.99078014,,0.72345920,42.3,41.91,除息,exright
2021-07-16,0.99082785,,0.73019146,42.52,42.13,除息,exright
2021-10-19,0.99116734,,0.73695089,41.89,41.52,除息,exright
2022-01-18,0.99070585,,0.74351813,39.81,39.44,除息,exright
2022-04-20,0.98855835,,0.75049333,34.96,34.56,除息,exright
2022-07-18,0.98552956,,0.75917959,32.48,32.01,除息,exright
2022-10-19,0.98285536,,0.77032656,32.08,31.53,除息,exright
2023-01-30,0.98432416,,0.78376391,33.81,33.28,除息,exright
2023-04-21,0.98520710,,0.79624572,33.8,33.3,除息,exright
2023-07-18,0.98502642,,0.80820136,34.06,33.55,除息,exright
2023-10-19,0.98342033,,0.82048699,32.57,32.03,除息,exright
2024-01-17,0.98306569,,0.83431974,34.25,33.67,除息,exright
2024-04-18,0.98499117,,0.84869175,33.98,33.47,除息,exright
2024-07-16,0.98321957,,0.86162371,35.16,34.57,除息,exright
2024-10-17,0.98251551,,0.87632889,35.46,34.84,除息,exright
2025-01-17,0.98234255,,0.89192372,33.98,33.38,除息,exright
2025-04-21,0.98266587,,0.90795590,33.46,32.88,除息,exright
2025-07-28,0.98130239,,0.92397215,31.02,30.44,除息,exright
2025-10-29,0.98507908,,0.94157740,33.51,33.01,除息,exright
2026-01-27,0.98519396,,0.95583941,33.77,33.27,除息,exright
2026-04-28,0.98498047,,0.97020429,33.29,32.79,除息,exright
2026-07-28,0.98499850,,0.98499850,33.33,32.83,除息,exright
