date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2018-07-10,0.91910569,,0.64070787,123,113.05,除權息,exright
2019-06-21,0.95322148,,0.69709923,149,142.03,除息,exright
2020-08-24,0.94927536,,0.73130878,138,131,除息,exright
2021-08-30,0.94696970,,0.77038635,132,125,除息,exright
2021-11-11,0.97828571,,0.81352798,122.5,119.84,除權,exright
2022-08-30,0.97321429,,0.83158526,112,109,除息,exright
2023-09-08,0.97986577,,0.85447293,149,146,除息,exright
2024-09-09,0.95583596,,0.87203059,158.5,151.5,除息,exright
2025-09-11,0.95426829,,0.91232243,164,156.5,除息,exright
2026-09-07,0.95604396,,0.95604396,182,174,除息,exright
