date,factor,cum_factor,pre_close,ref_price,kind
2015-07-14,0.97282609,0.62152662,73.6,71.6,息
2016-08-04,0.97847147,0.63888770,92.9,90.9,息
2017-07-26,0.97683398,0.65294463,129.5,126.5,息
2018-07-31,0.95555556,0.66842949,67.5,64.5,息
2019-07-31,0.97201292,0.69951923,92.9,90.3,息
2020-08-03,0.95348837,0.71966043,64.5,61.5,息
2021-08-03,0.96655518,0.75476581,89.7,86.7,息
2022-08-03,0.94087838,0.78088228,59.2,55.7,息
2023-08-03,0.95559503,0.82995028,56.3,53.8,息
2024-08-02,0.98511905,0.86851675,67.2,66.2,息
2025-08-04,0.94328922,0.88163633,52.9,49.9,息
2026-08-04,0.93464052,0.93464052,45.9,42.9,息
