date,factor,cum_factor,pre_close,ref_price,kind
2015-07-23,0.98561151,0.88822021,13.9,13.7,息
2016-07-21,0.98705502,0.90118693,15.45,15.25,息
2017-07-20,0.99342105,0.91300577,15.2,15.1,息
2018-07-19,0.99290780,0.91905217,14.1,14,息
2019-07-18,0.99408284,0.92561683,16.9,16.8,息
2020-07-27,0.99393939,0.93112645,16.5,16.4,息
2021-09-14,0.99494949,0.93680405,19.8,19.7,息
2022-07-21,0.98904110,0.94155940,18.25,18.05,息
2023-07-26,0.99492386,0.95199219,19.7,19.6,息
2024-07-16,0.99109131,0.95684929,22.45,22.25,息
2025-07-10,0.98395722,0.96545019,18.7,18.4,息
2026-07-09,0.98119122,0.98119122,15.95,15.65,息
