date,factor,cum_factor,pre_close,ref_price,kind
2015-07-02,0.92022792,0.46568702,35.1,32.3,息
2016-07-05,0.92592593,0.50605618,40.5,37.5,息
2017-06-29,0.93364929,0.54654067,42.2,39.4,息
2018-03-19,0.95390244,0.58538112,41,39.11,權
2018-07-17,0.98595506,0.61366981,35.6,35.1,息
2019-07-25,0.94310100,0.62241154,35.15,33.15,息
2020-07-16,0.92131148,0.65996276,30.5,28.1,息
2021-07-26,0.96124031,0.71632969,25.8,24.8,息
2022-07-05,0.93103448,0.74521395,29,27,息
2023-07-06,0.93820225,0.80041499,35.6,33.4,息
2024-04-18,0.94026284,0.85313693,41.85,39.35,息
2025-04-17,0.92957746,0.90733877,35.5,33,息
2026-04-16,0.97607656,0.97607656,20.9,20.4,息
