date,factor,cum_factor,pre_close,ref_price,kind
2015-07-15,0.94911805,0.57815561,73.7,69.95,息
2016-07-12,0.95410037,0.60915037,81.7,77.95,息
2017-07-12,0.95167526,0.63845523,77.6,73.85,息
2018-07-11,0.95271122,0.67087510,79.3,75.55,息
2019-07-16,0.95065789,0.70417466,76,72.25,息
2020-07-14,0.95289855,0.74072351,69,65.75,息
2021-07-23,0.95007680,0.77733722,65.1,61.85,息
2022-07-14,0.96084337,0.81818356,83,79.75,息
2023-07-05,0.95762712,0.85152647,76.7,73.45,息
2024-07-10,0.96242775,0.88920463,86.5,83.25,息
2025-07-09,0.95940707,0.92391832,87.7,84.14,息
2026-07-08,0.96300971,0.96300971,103,99.19,息
