date,factor,cum_factor,pre_close,ref_price,kind
2015-07-13,0.93622449,0.50884672,39.2,36.7,息
2016-06-27,0.94061758,0.54350931,42.1,39.6,息
2017-06-23,0.94392523,0.57782176,53.5,50.5,息
2018-07-06,0.93996569,0.61214781,58.3,54.8,息
2019-07-01,0.93640700,0.65124484,62.9,58.9,息
2020-06-29,0.94525547,0.69547199,54.8,51.8,息
2021-08-20,0.95333333,0.73575029,75,71.5,息
2022-04-07,0.94786236,0.77176604,95.9,90.9,息
2023-03-30,0.94482759,0.81421742,72.5,68.5,息
2024-04-11,0.95192308,0.86176296,72.8,69.3,息
2025-03-27,0.95138889,0.90528634,72,68.5,息
2026-03-26,0.95154185,0.95154185,68.1,64.8,息
