date,factor,cum_factor,pre_close,ref_price,kind
2015-08-06,0.96036585,0.59145735,16.4,15.75,息
2016-08-18,0.98211382,0.61586670,12.3,12.08,息
2018-08-28,0.96437659,0.62708282,19.65,18.95,息
2019-08-22,0.93824228,0.65024683,21.05,19.75,息
2020-07-06,0.95294118,0.69304789,17,16.2,息
2021-07-27,0.98125000,0.72727247,48,47.1,息
2022-07-14,0.92844365,0.74116940,27.95,25.95,息
2023-07-20,0.92798691,0.79829228,30.55,28.35,息
2024-07-19,0.95610425,0.86024089,36.45,34.85,息
2025-07-21,0.94708995,0.89973545,28.35,26.85,息
2026-07-15,0.95000000,0.95000000,30,28.5,息
