date,factor,cum_factor,pre_close,ref_price,kind
2015-07-31,0.93657505,0.53958491,23.65,22.15,息
2016-07-21,0.94087302,0.57612565,25.2,23.71,息
2017-07-20,0.94245810,0.61233093,35.8,33.74,息
2018-07-19,0.92455090,0.64971687,33.4,30.88,息
2019-07-15,0.94781199,0.70273781,30.85,29.24,息
2020-06-29,0.94230769,0.74143165,31.2,29.4,息
2021-07-23,0.94255875,0.78682543,38.3,36.1,息
2022-06-17,0.93206522,0.83477601,36.8,34.3,息
2023-08-02,0.95144158,0.89561974,32.95,31.35,息
2024-07-10,0.98234086,0.94132920,24.35,23.92,息
2025-07-10,0.97986577,0.95825109,14.9,14.6,息
2026-07-31,0.97794118,0.97794118,13.6,13.3,息
