date,factor,cum_factor,pre_close,ref_price,kind
2021-08-17,0.96928328,0.64932060,17.58,17.04,息
2022-01-18,0.96904512,0.66989766,19.06,18.47,息
2022-08-16,0.98291721,0.69129666,15.22,14.96,息
2023-01-30,0.97571131,0.70331118,14.41,14.06,息
2023-08-16,0.97333333,0.72081892,17.25,16.79,息
2024-01-17,0.95819398,0.74056739,17.94,17.19,息
2024-08-16,0.95819398,0.77287836,23.92,22.92,息
2025-01-17,0.96952458,0.80659905,24.61,23.86,息
2025-08-18,0.98006524,0.83195317,27.59,27.04,息
2026-01-20,0.92612211,0.84887530,35.87,33.22,息
2026-08-18,0.91659112,0.91659112,55.15,50.55,息
