date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2010-07-05,0.93514212,,0.40496288,38.7,36.19,除權息,exright
2011-07-20,0.92165899,,0.43304956,21.7,20,除權息,exright
2012-07-24,0.94680851,,0.46985877,9.4,8.9,除息,exright
2013-06-20,0.97169811,,0.49625533,10.6,10.3,除息,exright
2015-08-27,0.94736842,,0.51070937,9.5,9,除息,exright
2016-08-26,0.98240469,,0.53908212,34.1,33.5,除息,exright
2017-08-07,0.87764298,,0.54873732,57.7,50.64,除權息,exright
2018-07-24,0.89832636,,0.62523979,47.8,42.94,除權息,exright
2019-07-24,0.87744755,,0.69600517,57.2,50.19,除權息,exright
2020-08-31,0.87144536,,0.79321570,42.55,37.08,除權息,exright
2021-07-05,0.97963836,,0.91022999,67.6,66.22,息,exright
2023-02-24,0.96820364,,0.92914899,39,37.75,權,exright
2023-08-08,0.95966277,,0.95966277,43.3,41.55,權息,exright
