date,factor,cum_factor,pre_close,ref_price,kind
2015-07-13,0.89019608,0.40442385,25.5,22.7,息
2016-07-13,0.91497227,0.45430873,27.05,24.75,息
2017-07-10,0.91590494,0.49652732,27.35,25.05,息
2018-07-13,0.93421053,0.54211665,26.6,24.85,息
2019-07-05,0.91948470,0.58029388,31.05,28.55,息
2020-07-09,0.93234100,0.63110771,36.95,34.45,息
2021-07-08,0.93694830,0.67690652,39.65,37.15,息
2022-07-12,0.93678161,0.72245878,43.5,40.75,息
2023-07-11,0.93798450,0.77121367,64.5,60.5,息
2024-07-09,0.94850669,0.82220300,97.1,92.1,息
2025-09-04,0.87987461,0.86683943,159.5,140.34,權息
2026-07-09,0.98518519,0.98518519,270,266,息
