date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2019-03-07,0.99842520,,0.71544933,63.5,63.4,除息,exright
2019-05-23,0.97583395,,0.71657780,67.45,65.82,除息,exright
2019-08-22,0.99106769,,0.73432350,71.65,71.01,除息,exright
2019-11-26,0.98561047,,0.74094182,68.8,67.81,除息,exright
2020-02-26,0.99084605,,0.75175929,72.1,71.44,除息,exright
2020-05-20,0.98899398,,0.75870443,58.15,57.51,除息,exright
2020-08-19,0.99091621,,0.76714768,63.85,63.27,除息,exright
2020-11-18,0.99131148,,0.77418017,61,60.47,除息,exright
2021-03-02,0.99106239,,0.78096561,59.3,58.77,除息,exright
2021-05-19,0.99136213,,0.78800851,60.2,59.68,除息,exright
2021-08-18,0.99189833,,0.79487454,62.95,62.44,除息,exright
2021-11-17,0.99180064,,0.80136695,62.2,61.69,除息,exright
2022-02-23,0.99138083,,0.80799196,56.85,56.36,除息,exright
2022-05-19,0.98984674,,0.81501673,52.2,51.67,除息,exright
2022-08-17,0.98992674,,0.82337669,54.6,54.05,除息,exright
2022-11-17,0.98837438,,0.83175518,50.75,50.16,除息,exright
2023-02-23,0.98866799,,0.84153858,50.3,49.73,除息,exright
2023-05-18,0.98895464,,0.85118421,50.7,50.14,除息,exright
2023-08-17,0.98863859,,0.86069085,51.05,50.47,除息,exright
2023-11-21,0.98837438,,0.87058189,50.75,50.16,除息,exright
2024-02-29,0.98896165,,0.88082199,53.45,52.86,除息,exright
2024-05-22,0.98895131,,0.89065333,53.4,52.81,除息,exright
2024-08-20,0.98915009,,0.90060382,55.3,54.7,除息,exright
2024-11-19,0.98884758,,0.91048248,53.8,53.2,除息,exright
2025-02-19,0.98840037,,0.92075108,53.45,52.83,除息,exright
2025-05-21,0.98716330,,0.93155679,47.52,46.91,除息,exright
2025-08-19,0.98830289,,0.94367040,48.73,48.16,除息,exright
2025-11-19,0.98872692,,0.95483926,51.45,50.87,除息,exright
2026-03-03,0.98881517,,0.96572596,52.75,52.16,除息,exright
2026-05-20,0.98848780,,0.97664963,51.25,50.66,除息,exright
2026-08-19,0.98802395,,0.98802395,50.1,49.5,除息,exright
