date,factor,cum_factor,pre_close,ref_price,kind
2015-07-09,0.96521739,0.53122930,28.75,27.75,息
2016-07-14,0.91762014,0.55037270,21.85,20.05,息
2017-07-03,0.95402299,0.59978271,26.1,24.9,息
2018-07-09,0.93034826,0.62868791,20.1,18.7,息
2019-07-01,0.93301435,0.67575545,20.9,19.5,息
2020-07-06,0.93258427,0.72427122,17.8,16.6,息
2021-08-05,0.97312860,0.77662818,26.05,25.35,息
2022-07-04,0.90566038,0.79807353,21.2,19.2,息
2023-07-10,0.95480226,0.88120619,17.7,16.9,息
2024-07-03,0.98214286,0.92292010,16.8,16.5,息
2025-07-03,0.95726496,0.93970046,11.7,11.2,息
2026-07-02,0.98165138,0.98165138,10.9,10.7,息
