date,factor,cum_factor,pre_close,ref_price,kind
2015-07-06,0.94567757,0.47757839,85.6,80.95,息
2015-08-11,0.99493827,0.50501186,81,80.59,權
2016-06-27,0.94212651,0.50758110,74.3,70,息
2016-07-21,0.99496855,0.53876108,79.5,79.1,權
2017-06-22,0.94753086,0.54148554,81,76.75,息
2017-07-12,0.99494163,0.57147008,77.1,76.71,權
2018-06-21,0.93920765,0.57437548,73.2,68.75,息
2018-07-19,0.99491279,0.61155324,68.8,68.45,權
2019-06-25,0.95165394,0.61468025,78.6,74.8,息
2020-04-09,0.92874396,0.64590732,82.8,76.9,息
2021-04-09,0.94811321,0.69546328,106,100.5,息
2022-06-16,0.92798111,0.73352346,84.7,78.6,息
2023-06-16,0.92857143,0.79045085,105,97.5,息
2024-06-18,0.95979381,0.85125476,194,186.2,息
2025-06-17,0.93464052,0.88691420,153,143,息
2026-06-15,0.94893617,0.94893617,141,133.8,息
