date,factor,cum_factor,pre_close,ref_price,kind
2015-07-07,0.95939086,0.57917352,9.85,9.45,息
2016-07-28,0.98661800,0.60368880,8.22,8.11,息
2018-08-01,0.94949495,0.61187693,9.9,9.4,息
2019-07-31,0.97096400,0.64442358,8.61,8.36,息
2020-07-16,0.98333333,0.66369462,18,17.7,息
2021-07-26,0.94117647,0.67494368,25.5,24,息
2022-06-23,0.92871287,0.71712766,25.25,23.45,息
2023-06-20,0.93055556,0.77217370,28.8,26.8,息
2024-06-25,0.95488722,0.82979861,46.55,44.45,息
2025-06-24,0.93614595,0.86900169,43.85,41.05,息
2026-06-17,0.92827586,0.92827586,36.25,33.65,息
