date,factor,cum_factor,pre_close,ref_price,kind
2015-06-11,0.94209354,0.32183682,44.9,42.3,息
2016-06-02,0.93499458,0.34161875,46.15,43.15,息
2017-06-22,0.94152047,0.36536976,68.4,64.4,息
2018-06-07,0.94967177,0.38806354,91.4,86.8,息
2019-06-13,0.94239631,0.40862912,86.8,81.8,息
2020-07-08,0.81906977,0.43360645,129,105.66,權息
2021-08-13,0.87967638,0.52938891,154.5,135.91,權息
2022-06-29,0.78846154,0.60179962,208,164,權息
2023-07-04,0.97230769,0.76325805,130,126.4,息
2024-06-13,0.97993730,0.78499641,159.5,156.3,息
2025-06-13,0.81953642,0.80106800,151,123.75,權息
2026-06-17,0.97746479,0.97746479,177.5,173.5,息
