date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2026-01-20,0.99418041,,0.94790469,10.31,10.25,息,exright
2026-02-25,0.99419729,,0.95345340,10.34,10.28,息,exright
2026-03-17,0.99416342,,0.95901830,10.28,10.22,息,exright
2026-04-20,0.99412916,,0.96464854,10.22,10.16,息,exright
2026-05-19,0.99404762,,0.97034529,10.08,10.02,息,exright
2026-06-16,0.99409449,,0.97615574,10.16,10.1,息,exright
2026-07-16,0.99408867,,0.98195468,10.15,10.09,息,exright
2026-08-18,0.99400000,,0.98779386,10,9.94,息,exright
2026-09-16,0.99375640,,0.99375640,9.77,9.7,息,exright
