date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2019-02-26,0.99787485,,0.74426349,42.35,42.26,除息,exright
2019-05-16,0.99656515,,0.74584853,43.67,43.52,除息,exright
2019-08-15,0.99209246,,0.74841924,49.32,48.93,除息,exright
2019-11-18,0.99244808,,0.75438457,47.67,47.31,除息,exright
2020-02-18,0.99245360,,0.76012497,49.03,48.66,除息,exright
2020-05-19,0.99248578,,0.76590479,49.24,48.87,除息,exright
2020-08-18,0.99252704,,0.77170354,50.85,50.47,除息,exright
2020-11-17,0.99325429,,0.77751387,48.92,48.59,除息,exright
2021-02-25,0.99300384,,0.78279437,44.31,44,除息,exright
2021-05-18,0.99279604,,0.78830951,44.42,44.1,除息,exright
2021-08-17,0.99295173,,0.79402967,46.82,46.49,除息,exright
2021-11-16,0.99332184,,0.79966594,46.42,46.11,除息,exright
2022-02-22,0.99250665,,0.80504213,41.37,41.06,除息,exright
2022-05-18,0.99133403,,0.81112014,38.08,37.75,除息,exright
2022-08-16,0.99125656,,0.81821073,40.03,39.68,除息,exright
2022-11-16,0.98844745,,0.82542781,35.49,35.08,除息,exright
2023-02-16,0.98934717,,0.83507505,36.61,36.22,除息,exright
2023-05-17,0.98915107,,0.84406675,36.87,36.47,除息,exright
2023-08-16,0.98875480,,0.85332441,36.46,36.05,除息,exright
2023-11-16,0.98789755,,0.86302935,35.53,35.1,除息,exright
2024-02-27,0.98856209,,0.87360207,36.72,36.3,除息,exright
2024-05-17,0.98858385,,0.88370986,36.79,36.37,除息,exright
2024-08-21,0.98821064,,0.89391493,38.17,37.72,除息,exright
2024-11-21,0.98777174,,0.90457934,36.8,36.35,除息,exright
2025-02-18,0.98762717,,0.91577771,36.37,35.92,除息,exright
2025-05-19,0.98654023,,0.92725042,32.69,32.25,除息,exright
2025-08-18,0.98743643,,0.93990128,33.43,33.01,除息,exright
2025-11-18,0.98807446,,0.95186004,34.38,33.97,除息,exright
2026-02-26,0.98845932,,0.96334849,34.66,34.26,除息,exright
2026-05-19,0.98914682,,0.97459599,33.17,32.81,除息,exright
2026-08-18,0.98528951,,0.98528951,31.95,31.48,除息,exright
