date,factor,cum_factor,pre_close,ref_price,kind
2015-07-28,0.94328922,0.54560394,52.9,49.9,息
2016-06-24,0.95125348,0.57840578,71.8,68.3,息
2017-08-01,0.95914198,0.60804590,97.9,93.9,息
2018-07-31,0.95065789,0.63394775,91.2,86.7,息
2019-08-01,0.94392523,0.66685161,85.6,80.8,息
2020-07-30,0.95652174,0.70646656,103.5,99,息
2021-07-30,0.95652174,0.73857867,115,110,息
2022-07-29,0.92477876,0.77215043,90.4,83.6,息
2023-08-01,0.93665158,0.83495692,110.5,103.5,息
2024-08-01,0.95718654,0.89142744,163.5,156.5,息
2025-07-31,0.94964029,0.93129960,139,132,息
2026-07-30,0.98068670,0.98068670,233,228.5,息
