date,factor,cum_factor,pre_close,ref_price,kind
2015-11-24,0.96712689,0.70415372,30.42,29.42,息
2016-07-28,0.99078058,0.72808824,32.54,32.24,息
2017-02-08,0.97939358,0.73486326,33.97,33.27,息
2017-07-31,0.99213218,0.75032476,38.13,37.83,息
2018-01-29,0.98015381,0.75627500,40.31,39.51,息
2018-07-23,0.99106459,0.77158808,39.17,38.82,息
2019-01-22,0.97588652,0.77854470,35.25,34.4,息
2019-07-19,0.98974359,0.79778199,39,38.6,息
2020-01-31,0.96781609,0.80604917,43.5,42.1,息
2020-07-21,0.99387309,0.83285365,45.7,45.42,息
2021-01-22,0.98256255,0.83798793,65.95,64.8,息
2021-07-21,0.99710807,0.85285963,65.7,65.51,息
2022-01-21,0.98009950,0.85533320,70.35,68.95,息
2022-07-18,0.98521817,0.87270037,56.15,55.32,息
2023-01-30,0.97842105,0.88579403,57,55.77,息
2023-07-18,0.98605732,0.90533010,64.55,63.65,息
2024-01-17,0.97209302,0.91813131,64.5,62.7,息
2024-07-16,0.99031737,0.94448915,92.95,92.05,息
2025-01-17,0.97959184,0.95372370,93.1,91.2,息
2025-07-21,0.99415515,0.97359294,94.1,93.55,息
2026-01-22,0.98612717,0.97931690,129.75,127.95,息
2026-07-21,0.99309392,0.99309392,181,179.75,息
