date,factor,cum_factor,pre_close,ref_price,kind
2016-06-21,0.94720000,0.45531771,62.5,59.2,息
2017-07-04,0.93780687,0.48069860,61.1,57.3,息
2018-07-18,0.87859532,0.51257739,89.7,78.81,權息
2019-07-09,0.86143791,0.58340556,76.5,65.9,權息
2020-06-30,0.94590417,0.67724621,64.7,61.2,息
2021-08-10,0.96103896,0.71597761,115.5,111,息
2022-07-19,0.93284493,0.74500373,81.9,76.4,息
2023-06-20,0.93073048,0.79863619,79.4,73.9,息
2024-05-30,0.95118550,0.85807461,71.7,68.2,息
2025-05-27,0.94150418,0.90211070,71.8,67.6,息
2026-06-05,0.95815900,0.95815900,119.5,114.5,息
