date,factor,cum_factor,pre_close,ref_price,kind
2015-07-15,0.96993988,0.67331990,9.98,9.68,息
2016-07-14,0.95024876,0.69418725,10.05,9.55,息
2017-07-06,0.96594779,0.73053214,8.81,8.51,息
2018-08-21,0.97506234,0.75628532,8.02,7.82,息
2019-08-21,0.97311828,0.77562766,7.44,7.24,息
2020-08-21,0.97591743,0.79705384,8.72,8.51,息
2021-09-03,0.98319328,0.81672262,11.9,11.7,息
2023-06-30,0.99513382,0.83068369,20.55,20.45,息
2024-06-18,0.89361702,0.83474571,23.5,21,息
2025-03-27,0.97032641,0.93412020,16.85,16.35,息
2026-04-01,0.96268657,0.96268657,13.4,12.9,息
