date,factor,cum_factor,pre_close,ref_price,kind
2015-07-10,0.93728223,0.65863895,14.35,13.45,息
2016-07-07,0.95833333,0.70271144,12,11.5,息
2017-07-04,0.96595745,0.73326411,11.75,11.35,息
2018-07-23,0.96428571,0.75910602,11.2,10.8,息
2019-07-16,0.96610169,0.78722106,11.8,11.4,息
2020-07-17,0.97887324,0.81484285,14.2,13.9,息
2021-07-22,0.98101266,0.83242939,15.8,15.5,息
2022-07-20,0.97927461,0.84854092,19.3,18.9,息
2023-07-18,0.96791444,0.86649946,18.7,18.1,息
2024-07-16,0.97278912,0.89522320,22.05,21.45,息
2025-07-15,0.96116505,0.92026441,15.45,14.85,息
2026-07-22,0.95744681,0.95744681,14.1,13.5,息
