date,factor,cum_factor,pre_close,ref_price,kind
2015-06-09,0.94897959,0.64787803,29.4,27.9,息
2016-06-24,0.97727273,0.68271018,22,21.5,息
2017-06-06,0.95215311,0.69858716,31.35,29.85,息
2018-06-05,0.95833333,0.73369204,36,34.5,息
2019-07-09,0.95633188,0.76559170,34.35,32.85,息
2020-05-28,0.95601173,0.80055022,34.1,32.6,息
2021-06-03,0.95678271,0.83738535,41.65,39.85,息
2022-05-24,0.94524120,0.87520954,38.35,36.25,息
2023-06-07,0.96965517,0.92591133,36.25,35.15,息
2024-06-26,0.95488722,0.95488722,66.5,63.5,息
