date,factor,cum_factor,pre_close,ref_price,kind
2015-08-06,0.94413408,0.55246031,17.9,16.9,息
2016-08-04,0.94520548,0.58515027,18.25,17.25,息
2017-07-19,0.95555556,0.61907202,15.75,15.05,息
2018-07-18,0.94638070,0.64786607,18.65,17.65,息
2019-07-15,0.96413502,0.68457236,23.7,22.85,息
2020-07-15,0.96825397,0.71003786,25.2,24.4,息
2021-07-28,0.95378151,0.73331779,23.8,22.7,息
2022-07-14,0.95396419,0.76885301,19.55,18.65,息
2023-07-18,0.95378151,0.80595584,23.8,22.7,息
2024-07-16,0.95129376,0.84501096,32.85,31.25,息
2025-06-24,0.93932584,0.88827553,22.25,20.9,息
2026-07-01,0.94565217,0.94565217,23,21.75,息
